Time_s,Sensor_negDegPLA,Sensor_negDegTPU,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
43342.07126516,NaN,89.464765625,NaN,NaN,NaN,NaN
43360.15038052,NaN,89.539,NaN,NaN,NaN,NaN
43378.22947938,NaN,89.6559921875,NaN,NaN,NaN,NaN
43396.30861952,NaN,89.8576328125,NaN,NaN,NaN,NaN
43413.47863712,62.539,NaN,NaN,NaN,NaN,NaN
43431.5580402,62.4353046875,NaN,NaN,NaN,NaN,NaN
43449,NaN,NaN,6.452,6.167,40.054,30
43466.04249888,NaN,90.285921875,NaN,NaN,NaN,NaN
43484,NaN,NaN,6.556,6.361,39.722,30
43501.29294082,62.68303125,NaN,NaN,NaN,NaN,NaN
43519.37235646,62.649,NaN,NaN,NaN,NaN,NaN
43535.7763377,NaN,90.7761484375,NaN,NaN,NaN,NaN
43553.85547348,NaN,90.8757421875,NaN,NaN,NaN,NaN
43571.93461224,NaN,90.960515625,NaN,NaN,NaN,NaN
43590.01377632,NaN,91.088484375,NaN,NaN,NaN,NaN
43607.1866256,62.8778671875,NaN,NaN,NaN,NaN,NaN
43625.2660185,62.86589453125,NaN,NaN,NaN,NaN,NaN
43642,NaN,NaN,7.173,7.239,37.749,30
43659.74767458,NaN,91.4329765625,NaN,NaN,NaN,NaN
43677,NaN,NaN,7.342,7.433,37.266,30
43695.00086042,63.00223828125,NaN,NaN,NaN,NaN,NaN
43713.08025934,62.99429296875,NaN,NaN,NaN,NaN,NaN
43730,NaN,NaN,7.627,7.728,36.64,30
43747.56067452,NaN,91.908109375,NaN,NaN,NaN,NaN
43765,NaN,NaN,7.827,7.922,36.355,30
43782.81507076,63.58515625,NaN,NaN,NaN,NaN,NaN
43799.21533642,NaN,92.0647734375,NaN,NaN,NaN,NaN
43817.2945161,NaN,92.0918359375,NaN,NaN,NaN,NaN
43835.37365856,NaN,92.228390625,NaN,NaN,NaN,NaN
43852.54994786,63.52075390625,NaN,NaN,NaN,NaN,NaN
43871.53198452,NaN,92.3328515625,NaN,NaN,NaN,NaN
43888.70871254,63.89794140625,NaN,NaN,NaN,NaN,NaN
43906.78814604,63.80269140625,NaN,NaN,NaN,NaN,NaN
43923.18667244,NaN,92.5729765625,NaN,NaN,NaN,NaN
43941.26582796,NaN,92.6680625,NaN,NaN,NaN,NaN
43959.3449707,NaN,92.7310546875,NaN,NaN,NaN,NaN
43976.52308036,63.95684375,NaN,NaN,NaN,NaN,NaN
43994.60248802,63.94791015625,NaN,NaN,NaN,NaN,NaN
44011,NaN,NaN,9.243,9.289,34.192,30
44029.07877018,NaN,93.009625,NaN,NaN,NaN,NaN
44046,NaN,NaN,9.445,9.483,33.991,30
44064.3374512,64.4328046875,NaN,NaN,NaN,NaN,NaN
44081,NaN,NaN,9.638,9.678,33.551,30
44097.91356168,64.65282421875,NaN,NaN,NaN,NaN,NaN
44116.89169742,NaN,93.206828125,NaN,NaN,NaN,NaN
44134.07242138,64.745328125,NaN,NaN,NaN,NaN,NaN
44152,NaN,NaN,10.032,10.072,33.072,30
44167.6485106,64.69605078125,NaN,NaN,NaN,NaN,NaN
44186.62556182,NaN,93.30409375,NaN,NaN,NaN,NaN
44203.80735074,64.7800859375,NaN,NaN,NaN,NaN,NaN
44221.88678566,64.9435,NaN,NaN,NaN,NaN,NaN
44239.96617484,64.94646484375,NaN,NaN,NaN,NaN,NaN
44258.04561982,64.94640234375,NaN,NaN,NaN,NaN,NaN
44275,NaN,NaN,10.704,10.756,32.237,30
44291.62169668,65.1964921875,NaN,NaN,NaN,NaN,NaN
44310.59679638,NaN,93.5356875,NaN,NaN,NaN,NaN
44327.78050338,65.39265234375,NaN,NaN,NaN,NaN,NaN
44344.17230612,NaN,93.5886015625,NaN,NaN,NaN,NaN
44362.25144912,NaN,93.6126953125,NaN,NaN,NaN,NaN
44380.3305729,NaN,93.664375,NaN,NaN,NaN,NaN
44397.51539666,65.45875,NaN,NaN,NaN,NaN,NaN
44413.9060371,NaN,93.7376484375,NaN,NaN,NaN,NaN
44433,NaN,NaN,11.602,11.633,31.064,30
44450.06429784,NaN,93.831703125,NaN,NaN,NaN,NaN
44468.14341914,NaN,93.884734375,NaN,NaN,NaN,NaN
44486.2225956,NaN,93.913265625,NaN,NaN,NaN,NaN
44504.3017252,NaN,93.946734375,NaN,NaN,NaN,NaN
44520,NaN,NaN,12.071,12.117,30.509,30
44537.87726426,NaN,94.0218984375,NaN,NaN,NaN,NaN
44556,NaN,NaN,12.252,12.317,30.177,30
44574.03554902,NaN,94.076296875,NaN,NaN,NaN,NaN
44591.22336154,65.974640625,NaN,NaN,NaN,NaN,NaN
44609.30279884,65.991125,NaN,NaN,NaN,NaN,NaN
44627,NaN,NaN,12.673,12.711,29.672,30
44642.8788612,66.13928125,NaN,NaN,NaN,NaN,NaN
44660.95830562,66.166578125,NaN,NaN,NaN,NaN,NaN
44679.03771688,66.321890625,NaN,NaN,NaN,NaN,NaN
44697.11712246,66.47490625,NaN,NaN,NaN,NaN,NaN
44715,NaN,NaN,13.173,13.2,29.364,30
44733.2759834,66.5508125,NaN,NaN,NaN,NaN,NaN
44750,NaN,NaN,13.358,13.394,29.31,30
44766.85200414,66.7138125,NaN,NaN,NaN,NaN,NaN
44784.93141064,66.647796875,NaN,NaN,NaN,NaN,NaN
44803.01082418,66.71175,NaN,NaN,NaN,NaN,NaN
44819.39518902,NaN,94.585734375,NaN,NaN,NaN,NaN
44837,NaN,NaN,13.87,13.878,28.946,30
44855.55345432,NaN,94.6524609375,NaN,NaN,NaN,NaN
44873,NaN,NaN,14.069,14.078,28.85,30
44889.12896704,NaN,94.6897265625,NaN,NaN,NaN,NaN
44907.20805936,NaN,94.74415625,NaN,NaN,NaN,NaN
44925.28716646,NaN,94.781109375,NaN,NaN,NaN,NaN
44943.36627288,NaN,94.81821875,NaN,NaN,NaN,NaN
44960.55990408,67.2864375,NaN,NaN,NaN,NaN,NaN
44979.52456944,NaN,94.9239375,NaN,NaN,NaN,NaN
44996.71874756,67.4598046875,NaN,NaN,NaN,NaN,NaN
45013.10015046,NaN,95.0854375,NaN,NaN,NaN,NaN
45031.17928236,NaN,95.204625,NaN,NaN,NaN,NaN
45049.25841888,NaN,95.30959375,NaN,NaN,NaN,NaN
45066.45362936,67.7471953125,NaN,NaN,NaN,NaN,NaN
45082.83395962,NaN,95.5544765625,NaN,NaN,NaN,NaN
45102,NaN,NaN,15.458,15.35,38.893,30
45118.99222026,NaN,95.800703125,NaN,NaN,NaN,NaN
45136.18855796,67.9229453125,NaN,NaN,NaN,NaN,NaN
45153,NaN,NaN,15.682,15.633,39.47,30
45172.34737192,68.09859375,NaN,NaN,NaN,NaN,NaN
45188.72599862,NaN,96.0263125,NaN,NaN,NaN,NaN
45205.92343346,68.2335390625,NaN,NaN,NaN,NaN,NaN
45224.00284282,68.3104921875,NaN,NaN,NaN,NaN,NaN
45241,NaN,NaN,16.042,16.122,37.257,30
45258.4597713,NaN,96.0890234375,NaN,NaN,NaN,NaN
45276,NaN,NaN,16.201,16.322,36.135,30
45294.61800064,NaN,96.13715625,NaN,NaN,NaN,NaN
45311.81715952,68.45428125,NaN,NaN,NaN,NaN,NaN
45328.19349096,NaN,96.180109375,NaN,NaN,NaN,NaN
45346.27261454,NaN,96.1845703125,NaN,NaN,NaN,NaN
45363.47263584,68.6849375,NaN,NaN,NaN,NaN,NaN
45381.55202102,68.6906015625,NaN,NaN,NaN,NaN,NaN
45399,NaN,NaN,16.888,17,32.923,30
45417.71086284,68.7945234375,NaN,NaN,NaN,NaN,NaN
45435,NaN,NaN,17.095,17.2,32.302,30
45452.16460384,NaN,96.32525,NaN,NaN,NaN,NaN
45470.24374934,NaN,96.3493984375,NaN,NaN,NaN,NaN
45487.4457679,68.920484375,NaN,NaN,NaN,NaN,NaN
45505.52520424,68.96128125,NaN,NaN,NaN,NaN,NaN
45522,NaN,NaN,17.624,17.683,31.164,30
45541,NaN,NaN,17.731,17.789,31.128,30
45558,NaN,NaN,17.825,17.883,30.856,30
45575.26015526,69.2261875,NaN,NaN,NaN,NaN,NaN
45593,NaN,NaN,18.03,18.078,30.514,30
45609.71130126,NaN,96.6172265625,NaN,NaN,NaN,NaN
45627.79045356,NaN,96.6745078125,NaN,NaN,NaN,NaN
45644.99511234,69.5500390625,NaN,NaN,NaN,NaN,NaN
45663.07455426,69.68925,NaN,NaN,NaN,NaN,NaN
45680,NaN,NaN,18.528,18.561,29.539,30
45697.52426222,NaN,96.790734375,NaN,NaN,NaN,NaN
45715.60336936,NaN,96.827828125,NaN,NaN,NaN,NaN
45733.68246938,NaN,96.864765625,NaN,NaN,NaN,NaN
45751.76164628,NaN,96.903515625,NaN,NaN,NaN,NaN
45768.96838498,69.96775,NaN,NaN,NaN,NaN,NaN
45787.0477858,70.0408359375,NaN,NaN,NaN,NaN,NaN
45804,NaN,NaN,19.241,19.244,29.053,30
45821.49552466,NaN,97.08915625,NaN,NaN,NaN,NaN
45839,NaN,NaN,19.448,19.45,28.872,30
45856.78277364,70.29375,NaN,NaN,NaN,NaN,NaN
45874.86220928,70.38640625,NaN,NaN,NaN,NaN,NaN
45891.2292697,NaN,97.264078125,NaN,NaN,NaN,NaN
45909.30842184,NaN,97.275828125,NaN,NaN,NaN,NaN
45926.517716,70.5727109375,NaN,NaN,NaN,NaN,NaN
45944.59710698,70.6742265625,NaN,NaN,NaN,NaN,NaN
45962,NaN,NaN,20.15,20.128,28.7865,30
45980.75595104,70.6335859375,NaN,NaN,NaN,NaN,NaN
45998,NaN,NaN,20.354,20.328,29.095,30
46015.20046564,NaN,97.5836328125,NaN,NaN,NaN,NaN
46033.27953964,NaN,97.6233125,NaN,NaN,NaN,NaN
46050.49095288,71.0081171875,NaN,NaN,NaN,NaN,NaN
46068.57040906,71.083484375,NaN,NaN,NaN,NaN,NaN
46084.06706648,71.1901796875,NaN,NaN,NaN,NaN,NaN
46103.01334936,NaN,97.84884375,NaN,NaN,NaN,NaN
46120.22595052,71.327921875,NaN,NaN,NaN,NaN,NaN
46138.30537824,71.32309375,NaN,NaN,NaN,NaN,NaN
46156,NaN,NaN,21.225,21.2,30.487,30
46172.74717878,NaN,98.0770703125,NaN,NaN,NaN,NaN
46190.82628732,NaN,98.093421875,NaN,NaN,NaN,NaN
46208.04035026,71.703875,NaN,NaN,NaN,NaN,NaN
46226.98456562,NaN,98.196,NaN,NaN,NaN,NaN
46244.1992323,71.9167734375,NaN,NaN,NaN,NaN,NaN
46262,NaN,NaN,21.783,21.794,30.049,30
46279,NaN,NaN,21.87,21.889,30.1,30
46296.71831708,NaN,98.3130703125,NaN,NaN,NaN,NaN
46314,NaN,NaN,22.068,22.083,29.913,30
46330.29383794,NaN,98.2877578125,NaN,NaN,NaN,NaN
46350,NaN,NaN,22.273,22.283,29.659,30
46366.45213498,NaN,98.3888671875,NaN,NaN,NaN,NaN
46383.66903192,72.4498203125,NaN,NaN,NaN,NaN,NaN
46401.74845006,72.510359375,NaN,NaN,NaN,NaN,NaN
46419.82785248,72.493765625,NaN,NaN,NaN,NaN,NaN
46437,NaN,NaN,22.75,22.767,29.291,30
46454.26508916,NaN,98.6141796875,NaN,NaN,NaN,NaN
46473,NaN,NaN,22.954,22.972,29.234,30
46490.42338344,NaN,98.68478125,NaN,NaN,NaN,NaN
46507.64220714,73.060890625,NaN,NaN,NaN,NaN,NaN
46525.7216271,73.1369453125,NaN,NaN,NaN,NaN,NaN
46543.8010808,73.2082734375,NaN,NaN,NaN,NaN,NaN
46561,NaN,NaN,23.426,23.456,29.581,30
46577.37713596,73.345671875,NaN,NaN,NaN,NaN,NaN
46596.31537182,NaN,98.96571875,NaN,NaN,NaN,NaN
46613.53599572,73.476109375,NaN,NaN,NaN,NaN,NaN
46629.8908071,NaN,99.06928125,NaN,NaN,NaN,NaN
46648,NaN,NaN,23.946,23.939,29.765,30
46666.0490845,NaN,99.180765625,NaN,NaN,NaN,NaN
46683.27090962,73.7861484375,NaN,NaN,NaN,NaN,NaN
46699.62462732,NaN,99.31040625,NaN,NaN,NaN,NaN
46719,NaN,NaN,24.33,24.333,30.574,30
46735.78292674,NaN,99.4608828125,NaN,NaN,NaN,NaN
46753.0057754,74.101640625,NaN,NaN,NaN,NaN,NaN
46771.08516734,74.1784453125,NaN,NaN,NaN,NaN,NaN
46789.16457366,74.227890625,NaN,NaN,NaN,NaN,NaN
46805,NaN,NaN,24.813,24.811,30.626,30
46822.74064798,74.3502109375,NaN,NaN,NaN,NaN,NaN
46841,NaN,NaN,25,25.011,30.481,30
46858.89946582,74.499625,NaN,NaN,NaN,NaN,NaN
46875.25051392,NaN,100.04490625,NaN,NaN,NaN,NaN
46893.32966832,NaN,100.1419375,NaN,NaN,NaN,NaN
46911.408791,NaN,100.2456875,NaN,NaN,NaN,NaN
46927,NaN,NaN,25.48,25.489,30.121,30
46944.98430366,NaN,100.615109375,NaN,NaN,NaN,NaN
46963.06343412,NaN,100.68225,NaN,NaN,NaN,NaN
46981.1425772,NaN,100.7279609375,NaN,NaN,NaN,NaN
46998.36917324,75.1368984375,NaN,NaN,NaN,NaN,NaN
47016.44859796,75.2147109375,NaN,NaN,NaN,NaN,NaN
47034,NaN,NaN,26.072,26.089,29.327,30
47050.02463214,75.356171875,NaN,NaN,NaN,NaN,NaN
47068.10401092,75.4180859375,NaN,NaN,NaN,NaN,NaN
47086.18340766,75.50096875,NaN,NaN,NaN,NaN,NaN
47104,NaN,NaN,26.462,26.472,29.071,30
47120,NaN,NaN,26.565,26.561,29.241,30
47138.68927674,NaN,101.479640625,NaN,NaN,NaN,NaN
47156,NaN,NaN,26.788,26.767,29.454,30
47172.26480704,NaN,101.7309375,NaN,NaN,NaN,NaN
47190.343926,NaN,101.8364765625,NaN,NaN,NaN,NaN
47208.42305216,NaN,101.9236015625,NaN,NaN,NaN,NaN
47225.65303068,76.1342421875,NaN,NaN,NaN,NaN,NaN
47243,NaN,NaN,27.287,27.244,30.49,30
47261.8118776,76.311265625,NaN,NaN,NaN,NaN,NaN
47279,NaN,NaN,27.492,27.444,31.118,30
47296.23598684,NaN,102.388671875,NaN,NaN,NaN,NaN
47314.31515738,NaN,102.494703125,NaN,NaN,NaN,NaN
47332.3943601,NaN,102.6105234375,NaN,NaN,NaN,NaN
47349.62621342,76.726625,NaN,NaN,NaN,NaN,NaN
47366,NaN,NaN,27.934,27.928,31.912,30
47384.04903998,NaN,102.8833125,NaN,NaN,NaN,NaN
47402.12817758,NaN,102.9415703125,NaN,NaN,NaN,NaN
47419.36110606,77.02315625,NaN,NaN,NaN,NaN,NaN
47437.4405219,77.1395078125,NaN,NaN,NaN,NaN,NaN
47455.5199423,77.2236953125,NaN,NaN,NaN,NaN,NaN
47471.86202702,NaN,103.261703125,NaN,NaN,NaN,NaN
47489.09597072,77.380140625,NaN,NaN,NaN,NaN,NaN
47507.17538414,77.4624296875,NaN,NaN,NaN,NaN,NaN
47525,NaN,NaN,28.763,28.811,31.01,30
47541.59578238,NaN,103.45021875,NaN,NaN,NaN,NaN
47559.6748896,NaN,103.345265625,NaN,NaN,NaN,NaN
47577.7540309,NaN,103.4522734375,NaN,NaN,NaN,NaN
47594.98969066,77.869359375,NaN,NaN,NaN,NaN,NaN
47611.32957294,NaN,103.5928984375,NaN,NaN,NaN,NaN
47629.40873954,NaN,103.8471171875,NaN,NaN,NaN,NaN
47647,NaN,NaN,29.447,29.489,30.221,30
47664.72456392,78.198671875,NaN,NaN,NaN,NaN,NaN
47682.8039684,78.2849921875,NaN,NaN,NaN,NaN,NaN
47700.88335208,78.372265625,NaN,NaN,NaN,NaN,NaN
47717.22170104,NaN,104.0863515625,NaN,NaN,NaN,NaN
47734.45942014,78.54096875,NaN,NaN,NaN,NaN,NaN
47752.53882552,78.6351796875,NaN,NaN,NaN,NaN,NaN
47770.61819006,78.73159375,NaN,NaN,NaN,NaN,NaN
47788.69759424,78.792578125,NaN,NaN,NaN,NaN,NaN
47806,NaN,NaN,30.329,30.372,29.859,30
47824.85642254,78.9785546875,NaN,NaN,NaN,NaN,NaN
47841,NaN,NaN,30.533,30.567,29.773,30
47858.43248908,79.1453046875,NaN,NaN,NaN,NaN,NaN
47876.51186462,79.2112734375,NaN,NaN,NaN,NaN,NaN
47893,NaN,NaN,30.823,30.856,29.626,30
47910.92662982,NaN,105.4592109375,NaN,NaN,NaN,NaN
47929,NaN,NaN,31.033,31.056,29.487,30
47947.08488512,NaN,105.93846875,NaN,NaN,NaN,NaN
47965,NaN,NaN,31.234,31.256,29.432,30
47982.40560956,79.7923359375,NaN,NaN,NaN,NaN,NaN
48000.48502482,79.8739375,NaN,NaN,NaN,NaN,NaN
48016.81867654,NaN,106.134921875,NaN,NaN,NaN,NaN
48034.89778164,NaN,106.2670078125,NaN,NaN,NaN,NaN
48052.14047626,80.1619296875,NaN,NaN,NaN,NaN,NaN
48070.2198384,80.2561484375,NaN,NaN,NaN,NaN,NaN
48088,NaN,NaN,31.934,31.939,29.88,30
48104.631555,NaN,106.3313671875,NaN,NaN,NaN,NaN
48122.71068144,NaN,106.3929140625,NaN,NaN,NaN,NaN
48139.95472156,80.645953125,NaN,NaN,NaN,NaN,NaN
48158.03413394,80.751640625,NaN,NaN,NaN,NaN,NaN
48175,NaN,NaN,32.398,32.422,30.962,30
48194.19296284,80.9615625,NaN,NaN,NaN,NaN,NaN
48212,NaN,NaN,32.586,32.622,31.163,30
48228.6026452,NaN,107.07775,NaN,NaN,NaN,NaN
48246,NaN,NaN,32.788,32.817,31.016,30
48263.92776612,81.369375,NaN,NaN,NaN,NaN,NaN
48282.00712768,81.47540625,NaN,NaN,NaN,NaN,NaN
48298.33632096,NaN,107.4869609375,NaN,NaN,NaN,NaN
48316.4154258,NaN,107.5780546875,NaN,NaN,NaN,NaN
48334,NaN,NaN,33.263,33.306,30.66,30
48351.74195154,81.8658046875,NaN,NaN,NaN,NaN,NaN
48368.0699854,NaN,107.87359375,NaN,NaN,NaN,NaN
48386.14910264,NaN,107.995328125,NaN,NaN,NaN,NaN
48404.2282085,NaN,108.311640625,NaN,NaN,NaN,NaN
48421.4767532,82.281359375,NaN,NaN,NaN,NaN,NaN
48439.55617734,82.382734375,NaN,NaN,NaN,NaN,NaN
48456,NaN,NaN,33.922,33.983,30.434,30
48473.96194308,NaN,108.6896953125,NaN,NaN,NaN,NaN
48491.21165726,82.6983203125,NaN,NaN,NaN,NaN,NaN
48509.29106276,82.807578125,NaN,NaN,NaN,NaN,NaN
48527.37045042,82.8965234375,NaN,NaN,NaN,NaN,NaN
48543.69558854,NaN,108.827890625,NaN,NaN,NaN,NaN
48561.77466628,NaN,108.939640625,NaN,NaN,NaN,NaN
48579.02590538,83.20115625,NaN,NaN,NaN,NaN,NaN
48597.10531996,83.3106015625,NaN,NaN,NaN,NaN,NaN
48613.42928664,NaN,108.8813828125,NaN,NaN,NaN,NaN
48631.50835686,NaN,108.923875,NaN,NaN,NaN,NaN
48649.58744962,NaN,109.3353515625,NaN,NaN,NaN,NaN
48666.84015214,83.75984375,NaN,NaN,NaN,NaN,NaN
48684.9195422,83.8726328125,NaN,NaN,NaN,NaN,NaN
48701.24207158,NaN,109.8130703125,NaN,NaN,NaN,NaN
48719.32120692,NaN,109.91046875,NaN,NaN,NaN,NaN
48736,NaN,NaN,35.583,35.539,30.356,30
48754.65439046,84.339390625,NaN,NaN,NaN,NaN,NaN
48772,NaN,NaN,35.78,35.739,30.343,30
48789.05493222,NaN,110.3150390625,NaN,NaN,NaN,NaN
48808,NaN,NaN,35.954,35.939,30.58,30
48825.21316606,NaN,110.5278125,NaN,NaN,NaN,NaN
48843.29231242,NaN,110.5618359375,NaN,NaN,NaN,NaN
48860,NaN,NaN,36.223,36.228,30.736,30
48878.62746204,85.12140625,NaN,NaN,NaN,NaN,NaN
48895,NaN,NaN,36.409,36.422,30.43,30
48912.20347508,85.3206484375,NaN,NaN,NaN,NaN,NaN
48930.28290928,85.4298125,NaN,NaN,NaN,NaN,NaN
48948.36227294,85.5546484375,NaN,NaN,NaN,NaN,NaN
48966,NaN,NaN,36.785,36.817,29.927,30
48981.93830998,85.7643046875,NaN,NaN,NaN,NaN,NaN
49000.83881576,NaN,111.42790625,NaN,NaN,NaN,NaN
49018.09712842,85.99534375,NaN,NaN,NaN,NaN,NaN
49036.17652868,86.118,NaN,NaN,NaN,NaN,NaN
49054.25594546,86.230703125,NaN,NaN,NaN,NaN,NaN
49072.33540462,86.349828125,NaN,NaN,NaN,NaN,NaN
49088.65164928,NaN,111.8839609375,NaN,NaN,NaN,NaN
49105.91146898,86.5697421875,NaN,NaN,NaN,NaN,NaN
49124.80982496,NaN,112.0229921875,NaN,NaN,NaN,NaN
49142.0702469,86.8112578125,NaN,NaN,NaN,NaN,NaN
49158.38521858,NaN,112.3386171875,NaN,NaN,NaN,NaN
49176.46430434,NaN,112.4316875,NaN,NaN,NaN,NaN
49194.54343816,NaN,112.466390625,NaN,NaN,NaN,NaN
49211,NaN,NaN,38.08,38.178,30.152,30
49228.11885358,NaN,112.703265625,NaN,NaN,NaN,NaN
49247.96394464,87.50928125,NaN,NaN,NaN,NaN,NaN
49264.27709936,NaN,112.9064453125,NaN,NaN,NaN,NaN
49281.54003102,87.731359375,NaN,NaN,NaN,NaN,NaN
49299.6194611,87.837015625,NaN,NaN,NaN,NaN,NaN
49317.6988945,87.9530546875,NaN,NaN,NaN,NaN,NaN
49334.01076188,NaN,113.1794609375,NaN,NaN,NaN,NaN
49351.2749865,88.1886328125,NaN,NaN,NaN,NaN,NaN
49370,NaN,NaN,38.915,39.061,29.888,30
49387.4337927,88.4317734375,NaN,NaN,NaN,NaN,NaN
49403.74448606,NaN,113.447640625,NaN,NaN,NaN,NaN
49421.82357152,NaN,113.6021875,NaN,NaN,NaN,NaN
49439.90271116,NaN,113.6361640625,NaN,NaN,NaN,NaN
49456,NaN,NaN,39.408,39.544,30.345,30
49473.47820028,NaN,114.2570078125,NaN,NaN,NaN,NaN
49492,NaN,NaN,39.611,39.739,30.306,30
49508.82418616,89.3038125,NaN,NaN,NaN,NaN,NaN
49526.90360084,89.42678125,NaN,NaN,NaN,NaN,NaN
49543.211976,NaN,114.56975,NaN,NaN,NaN,NaN
49563,NaN,NaN,40.023,40.133,29.967,30
49579.37021078,NaN,114.932890625,NaN,NaN,NaN,NaN
49597.44929834,NaN,114.98878125,NaN,NaN,NaN,NaN
49615.5284313,NaN,115.1027578125,NaN,NaN,NaN,NaN
49632.79734128,90.2193125,NaN,NaN,NaN,NaN,NaN
49650,NaN,NaN,40.574,40.617,29.76,30
49667.18303146,NaN,115.0550390625,NaN,NaN,NaN,NaN
49686,NaN,NaN,40.77,40.817,29.787,30
49702.53218172,90.7548828125,NaN,NaN,NaN,NaN,NaN
49720.61158902,90.90425,NaN,NaN,NaN,NaN,NaN
49738.69101208,91.063203125,NaN,NaN,NaN,NaN,NaN
49754.9958408,NaN,115.56134375,NaN,NaN,NaN,NaN
49772.26710528,91.3347578125,NaN,NaN,NaN,NaN,NaN
49790.3465363,91.48434375,NaN,NaN,NaN,NaN,NaN
49808,NaN,NaN,41.497,41.494,29.834,30
49824.72955644,NaN,116.2817734375,NaN,NaN,NaN,NaN
49842.80864904,NaN,116.4750625,NaN,NaN,NaN,NaN
49860.88777426,NaN,116.62190625,NaN,NaN,NaN,NaN
49878.16088706,92.1871015625,NaN,NaN,NaN,NaN,NaN
49895,NaN,NaN,41.993,41.978,29.717,30
49912.54241662,NaN,116.6820703125,NaN,NaN,NaN,NaN
49930,NaN,NaN,42.19,42.172,29.743,30
49947.8958365,92.7820390625,NaN,NaN,NaN,NaN,NaN
49965.97527924,92.9193828125,NaN,NaN,NaN,NaN,NaN
49984.05468262,93.060609375,NaN,NaN,NaN,NaN,NaN
50000.35532242,NaN,117.4417421875,NaN,NaN,NaN,NaN
50017.63073296,93.3389140625,NaN,NaN,NaN,NaN,NaN
50035.71017438,93.4862734375,NaN,NaN,NaN,NaN,NaN
50052.00989632,NaN,117.79725,NaN,NaN,NaN,NaN
50070.0890597,NaN,118.3273984375,NaN,NaN,NaN,NaN
50088,NaN,NaN,43.065,43.05,29.834,30
50106.24723844,NaN,118.4586015625,NaN,NaN,NaN,NaN
50124,NaN,NaN,43.241,43.25,29.891,30
50141.60390318,94.40084375,NaN,NaN,NaN,NaN,NaN
50159.68336348,94.55440625,NaN,NaN,NaN,NaN,NaN
50176,NaN,NaN,43.534,43.533,29.916,30
50194.06007626,NaN,118.8138046875,NaN,NaN,NaN,NaN
50211.33887386,94.99746875,NaN,NaN,NaN,NaN,NaN
50229.41828062,95.144078125,NaN,NaN,NaN,NaN,NaN
50247,NaN,NaN,43.944,43.933,29.839,30
50263.79366726,NaN,119.799203125,NaN,NaN,NaN,NaN
50281.87276116,NaN,119.90834375,NaN,NaN,NaN,NaN
50299.15319302,95.7491796875,NaN,NaN,NaN,NaN,NaN
50317.23263696,95.9185703125,NaN,NaN,NaN,NaN,NaN
50334,NaN,NaN,44.416,44.417,30.064,30
50351.60645938,NaN,120.089671875,NaN,NaN,NaN,NaN
50369.68558956,NaN,120.1909375,NaN,NaN,NaN,NaN
50386.9674606,96.5252265625,NaN,NaN,NaN,NaN,NaN
50405.04687434,96.6696015625,NaN,NaN,NaN,NaN,NaN
50421.34017548,NaN,120.8495703125,NaN,NaN,NaN,NaN
50439.41929358,NaN,121.0232890625,NaN,NaN,NaN,NaN
50457,NaN,NaN,45.108,45.1,30.097,30
50474.7818096,97.3100234375,NaN,NaN,NaN,NaN,NaN
50492.86119582,97.45565625,NaN,NaN,NaN,NaN,NaN
50509.15289038,NaN,121.419625,NaN,NaN,NaN,NaN
50527.2320161,NaN,121.490484375,NaN,NaN,NaN,NaN
50545.31114644,NaN,121.6493515625,NaN,NaN,NaN,NaN
50563.39026148,NaN,121.7869453125,NaN,NaN,NaN,NaN
50580.67552214,98.2264453125,NaN,NaN,NaN,NaN,NaN
50598.75494816,98.4043515625,NaN,NaN,NaN,NaN,NaN
50616,NaN,NaN,45.97,45.983,29.967,30
50633.12400018,NaN,122.4000546875,NaN,NaN,NaN,NaN
50650.41049388,98.885546875,NaN,NaN,NaN,NaN,NaN
50668.48987088,99.024765625,NaN,NaN,NaN,NaN,NaN
50686.56927226,99.2003046875,NaN,NaN,NaN,NaN,NaN
50702.85768692,NaN,123.0012265625,NaN,NaN,NaN,NaN
50720.93679488,NaN,123.3299765625,NaN,NaN,NaN,NaN
50738.22474056,99.6569453125,NaN,NaN,NaN,NaN,NaN
50756.3041699,99.8269140625,NaN,NaN,NaN,NaN,NaN
50772.591352,NaN,124.211359375,NaN,NaN,NaN,NaN
50790.67045728,NaN,124.3862734375,NaN,NaN,NaN,NaN
50808.74958076,NaN,124.3233671875,NaN,NaN,NaN,NaN
50826.03905928,100.4987265625,NaN,NaN,NaN,NaN,NaN
50844.90784712,NaN,124.5960078125,NaN,NaN,NaN,NaN
50862.19789314,100.82103125,NaN,NaN,NaN,NaN,NaN
50880.2773173,100.9848046875,NaN,NaN,NaN,NaN,NaN
50896,NaN,NaN,47.556,47.539,29.782,30
50914.64153076,NaN,125.211828125,NaN,NaN,NaN,NaN
50932,NaN,NaN,47.75,47.739,29.777,30
50950,NaN,NaN,47.851,47.839,29.838,30
50967,NaN,NaN,47.938,47.933,29.785,30
50984.37519434,NaN,126.095734375,NaN,NaN,NaN,NaN
51002.45432006,NaN,126.3400859375,NaN,NaN,NaN,NaN
51018,NaN,NaN,48.229,48.217,29.882,30
51037.82666786,102.4233984375,NaN,NaN,NaN,NaN,NaN
51054.1089492,NaN,126.9677421875,NaN,NaN,NaN,NaN
51071.40274594,102.6835078125,NaN,NaN,NaN,NaN,NaN
