Time_s,Voltage_mV
64112.1464493,169.4016903639
64163.80119946,169.6726679802
64202.54221404,169.4043725729
64251.61420834,169.576972723
64352.34106122,169.6170419455
64429.82323536,169.7809845209
64491.8089091,170.0455844402
64530.5499298,170.19726336
64618.36294638,170.3858971596
64693.26235666,170.3923046589
64719.08970564,170.4627424479
64819.81640036,170.5826967955
64884.38487404,170.7922816277
64920.543178,171.0270345211
65021.2699722,171.0599958897
65072.92472724,171.0970252752
65147.82408456,171.1252778769
65199.47883034,171.4653670788
65261.46458384,171.505510807
65287.29195532,171.4568287134
65362.19136346,171.3665276766
65426.7597743,171.5165227652
65527.48647504,171.5909838676
65589.47225874,172.0158457756
65654.0407737,171.9340831041
65679.86813832,171.9677597284
65754.76750274,172.1672862768
65855.49423976,172.12690413
65907.1490452,172.1305698156
65930.39367702,172.0107346773
65994.96211566,172.0076948404
66095.68894296,171.942576766
66121.51630742,172.056645155
66209.32931442,171.9410866499
66271.31493668,171.968832612
66374.62446372,172.1218824387
66410.78275292,172.2380667925
66462.4375975,172.385558486
66524.42330964,172.2211539745
66576.07808598,172.1632629633
66650.9776134,172.3279803991
66738.79071296,172.361984849
66829.1866347,172.3082214594
66842.10038182,172.379553318
66942.82717698,172.5228577852
66991.89921054,172.2839027643
67069.38139264,172.2407191992
67105.5398112,172.3835319281
67195.93580054,172.3476052284
67257.92151232,172.3515689373
67332.82114192,172.1949279308
67397.3896878,172.0324158669
67423.21715034,172.1159815788
67536.85769984,172.0827668905
67598.8434646,172.1934080124
67637.58457168,172.1993088722
67712.48392228,172.2076237202
67751.22495812,172.185048461
67851.95184302,172.1309125423
67916.52038032,172.4248528481
67939.76502748,172.1606552601
68017.24709754,172.2211390734
68117.97393436,172.3352819681
68143.80129822,172.4040210247
68192.87334598,172.3662316799
68306.51386206,172.35866189
68345.2549952,172.2310036421
68409.82345934,172.2775995731
68497.63655168,172.1981316805
68572.53592704,172.259375453
68598.3633193,172.2961515188
68650.01819026,172.2085177898
68763.65864628,172.1386760473
68825.64443578,172.2740381956
68890.21291028,172.3011434078
68926.3712599,172.2303777933
69016.76725206,172.3165363073
69078.75302744,172.2876131535
69104.58040606,172.2355931997
69166.5661559,172.2145825624
69269.8756642,171.9832867384
69344.77500218,171.9037294388
69383.516095,171.8685030937
69432.58809892,171.982228756
69484.24289316,171.8590408564
69572.05603586,171.7483103275
69659.86914268,171.5975552797
69685.6965332,171.8229055405
69786.42323758,171.9280481339
69838.07792406,171.7219203711
69925.89100642,171.9862818718
69938.80468302,172.0615178347
70039.53149588,172.0423400402
70101.5172728,172.0486432314
70176.4166908,172.0310896635
70228.07137368,172.0158010721
