Time_s,Bridge_BridgeBatteriSp_nding_neg_deg,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
0,NaN,25.15,25,0,30
41,NaN,24.625,25,88.513,30
67,NaN,24.579,25,80.523,30
82,NaN,24.697,25,80.127,30
99.03423504,3587.426900864,NaN,NaN,NaN,NaN
114.53071124,3528.961420059,NaN,NaN,NaN,NaN
130.02719872,3583.859920502,NaN,NaN,NaN,NaN
145.52368892,3587.83698082,NaN,NaN,NaN,NaN
161.02017062,3590.069532394,NaN,NaN,NaN,NaN
178,NaN,24.859,25,55.52,30
192.013176,3548.337459564,NaN,NaN,NaN,NaN
208,NaN,24.747,25,45.255,30
224,NaN,24.698,25,42.051,30
241,NaN,24.64,25,38.856,30
254,NaN,24.607,25,37.222,30
270,NaN,24.569,25,35.487,30
287.57480738,3594.188928604,NaN,NaN,NaN,NaN
301,NaN,24.516,25,32.772,30
318.56771062,3586.055755615,NaN,NaN,NaN,NaN
334.0641845,3592.808961868,NaN,NaN,NaN,NaN
350,NaN,24.508,25,29.867,30
365,NaN,24.523,25,29.287,30
380.55357178,3530.709505081,NaN,NaN,NaN,NaN
396.05001968,3592.571735382,NaN,NaN,NaN,NaN
411.54646686,3595.249176025,NaN,NaN,NaN,NaN
427.04296214,3596.875667572,NaN,NaN,NaN,NaN
442.5394334,3536.796808243,NaN,NaN,NaN,NaN
458.03591264,3590.968847275,NaN,NaN,NaN,NaN
476.11512662,3596.765995026,NaN,NaN,NaN,NaN
491.6115656,3598.145246506,NaN,NaN,NaN,NaN
507.10802064,3530.370473862,NaN,NaN,NaN,NaN
522.6044513,3594.251155853,NaN,NaN,NaN,NaN
540.68359654,3597.952842712,NaN,NaN,NaN,NaN
553.59733392,3598.161220551,NaN,NaN,NaN,NaN
569.09380294,3535.170316696,NaN,NaN,NaN,NaN
587.17302846,3596.032381058,NaN,NaN,NaN,NaN
602,NaN,25.81,25,37.637,30
618.16598118,3599.114656448,NaN,NaN,NaN,NaN
633.6624418,3530.218839645,NaN,NaN,NaN,NaN
649.15893446,3595.302581787,NaN,NaN,NaN,NaN
664,NaN,25.999,25,38.37,30
679,NaN,25.996,25,37.869,30
695.64834644,3534.06047821,NaN,NaN,NaN,NaN
711.14478394,3593.874692917,NaN,NaN,NaN,NaN
726.64125366,3597.134113312,NaN,NaN,NaN,NaN
742.13771474,3598.773241043,NaN,NaN,NaN,NaN
760.21688466,3538.884162903,NaN,NaN,NaN,NaN
775.7133447,3596.163988113,NaN,NaN,NaN,NaN
788.627066,3596.504211426,NaN,NaN,NaN,NaN
806,NaN,25.417,25,33.546,30
821,NaN,25.364,25,33.206,30
837.69912706,3594.851493835,NaN,NaN,NaN,NaN
852,NaN,25.257,25,32.95,30
868.6920168,3599.406480789,NaN,NaN,NaN,NaN
884.18848784,3586.500883102,NaN,NaN,NaN,NaN
899.68488798,3591.127634048,NaN,NaN,NaN,NaN
915.18134192,3597.134590149,NaN,NaN,NaN,NaN
930.67779266,3599.028348923,NaN,NaN,NaN,NaN
948,NaN,25.06,25,32.85,30
962,NaN,25.05,25,32.912,30
978,NaN,25.019,25,32.913,30
994,NaN,25.009,25,32.761,30
1009,NaN,24.987,25,32.854,30
1024,NaN,24.973,25,32.729,30
1039.15282762,3593.715667725,NaN,NaN,NaN,NaN
1057.23199906,3599.374294281,NaN,NaN,NaN,NaN
1072.72845186,3600.645542145,NaN,NaN,NaN,NaN
1085.64214666,3600.769519806,NaN,NaN,NaN,NaN
1103.72131244,3596.471071243,NaN,NaN,NaN,NaN
1119.21780258,3598.827600479,NaN,NaN,NaN,NaN
1135,NaN,24.939,25,32.399,30
1150,NaN,24.94,25,32.308,30
1166,NaN,24.943,25,32.139,30
1181.20364212,3598.107814789,NaN,NaN,NaN,NaN
1196.70011808,3599.747896194,NaN,NaN,NaN,NaN
1212.19655296,3600.962400436,NaN,NaN,NaN,NaN
1227.69303254,3547.538042068,NaN,NaN,NaN,NaN
1245.77221662,3599.019765854,NaN,NaN,NaN,NaN
1261.268672,3600.387573242,NaN,NaN,NaN,NaN
1276.76511218,3534.010410309,NaN,NaN,NaN,NaN
1292.26157494,3594.964027405,NaN,NaN,NaN,NaN
1307.75800798,3598.284006119,NaN,NaN,NaN,NaN
1323.2544315,3599.880218506,NaN,NaN,NaN,NaN
1339,NaN,24.932,25,30.924,30
1356.83004214,3597.058773041,NaN,NaN,NaN,NaN
1372.326454,3599.146127701,NaN,NaN,NaN,NaN
1387.82289266,3600.472211838,NaN,NaN,NaN,NaN
1403.31936606,3531.583786011,NaN,NaN,NaN,NaN
1418.81582168,3595.357894897,NaN,NaN,NaN,NaN
1435,NaN,24.951,25,30.556,30
1449.80870926,3599.967479706,NaN,NaN,NaN,NaN
1465.30515484,3601.113557816,NaN,NaN,NaN,NaN
1480.80161074,3590.154647827,NaN,NaN,NaN,NaN
1498.88075908,3599.217653275,NaN,NaN,NaN,NaN
1511.79445592,3599.358320236,NaN,NaN,NaN,NaN
1527.29092306,3600.63624382,NaN,NaN,NaN,NaN
1545.37009684,3595.60918808,NaN,NaN,NaN,NaN
1560.86652446,3598.481416702,NaN,NaN,NaN,NaN
1576,NaN,24.975,25,30.198,30
1591,NaN,24.977,25,30.197,30
1607.3558369,3591.713190079,NaN,NaN,NaN,NaN
1622.8523086,3597.552061081,NaN,NaN,NaN,NaN
1636,NaN,24.982,25,30.198,30
1653.84521798,3600.633621216,NaN,NaN,NaN,NaN
1669.34164298,3530.734777451,NaN,NaN,NaN,NaN
1684.8380722,3596.192359924,NaN,NaN,NaN,NaN
1700.33456034,3598.695039749,NaN,NaN,NaN,NaN
1715.83099466,3600.12793541,NaN,NaN,NaN,NaN
1732,NaN,24.998,25,30.231,30
1746.82385692,3593.668699265,NaN,NaN,NaN,NaN
1762.3203156,3597.850799561,NaN,NaN,NaN,NaN
1778,NaN,25,25,30.163,30
1795.89603578,3529.358386993,NaN,NaN,NaN,NaN
1808.80973022,3529.078960419,NaN,NaN,NaN,NaN
1824.30616302,3596.684217453,NaN,NaN,NaN,NaN
1842.38533668,3600.138902664,NaN,NaN,NaN,NaN
1857.88176214,3534.453630447,NaN,NaN,NaN,NaN
1873.37818938,3593.98317337,NaN,NaN,NaN,NaN
1888.87463296,3597.891807556,NaN,NaN,NaN,NaN
1905,NaN,25.011,25,30.063,30
1921,NaN,25.016,25,29.964,30
1935.36391332,3526.98302269,NaN,NaN,NaN,NaN
1951,NaN,25.025,25,30.049,30
1966.35681748,3598.912715912,NaN,NaN,NaN,NaN
1984.43602902,3533.583879471,NaN,NaN,NaN,NaN
1997.3497107,3532.030582428,NaN,NaN,NaN,NaN
2015.4288354,3597.953796387,NaN,NaN,NaN,NaN
2030.92528746,3599.576950073,NaN,NaN,NaN,NaN
2045,NaN,25.024,25,30.064,30
2061.91820082,3527.377605438,NaN,NaN,NaN,NaN
2077.41462748,3596.85754776,NaN,NaN,NaN,NaN
2093,NaN,25.035,25,30.006,30
2108,NaN,25.032,25,30.122,30
2124,NaN,25.03,25,30.062,30
2139.4003197,3595.134019852,NaN,NaN,NaN,NaN
2154.89679818,3598.187446594,NaN,NaN,NaN,NaN
2170.39324746,3599.723815918,NaN,NaN,NaN,NaN
2185.88966198,3600.878000259,NaN,NaN,NaN,NaN
2203.96881076,3596.946001053,NaN,NaN,NaN,NaN
2219.46526402,3598.961830139,NaN,NaN,NaN,NaN
2235,NaN,25.033,25,30.176,30
2250.45817288,3530.48992157,NaN,NaN,NaN,NaN
2266,NaN,25.009,25,30.096,30
2284.03376692,3599.640846252,NaN,NaN,NaN,NaN
2296.94744888,3599.765300751,NaN,NaN,NaN,NaN
2315.02656424,3532.549142838,NaN,NaN,NaN,NaN
2330.52297512,3597.045183182,NaN,NaN,NaN,NaN
2345,NaN,25.012,25,29.956,30
2361,NaN,25.012,25,30.064,30
2377,NaN,25.006,25,30.039,30
2392.50871774,3595.485448837,NaN,NaN,NaN,NaN
2407,NaN,25.015,25,30.108,30
2423.50157444,3599.776744843,NaN,NaN,NaN,NaN
2438.99800376,3539.006948471,NaN,NaN,NaN,NaN
2454.4944032,3591.732501984,NaN,NaN,NaN,NaN
2469.99081578,3597.332715988,NaN,NaN,NaN,NaN
2485.48723224,3599.160909653,NaN,NaN,NaN,NaN
2503,NaN,25.006,25,30.044,30
2518,NaN,25.005,25,30.082,30
2534,NaN,25,25,30.13,30
2549,NaN,25.005,25,30.062,30
2564,NaN,25.01,25,30.129,30
2581.04842522,3592.191696167,NaN,NaN,NaN,NaN
2594,NaN,25,25,30.131,30
2612.04129214,3599.188327789,NaN,NaN,NaN,NaN
2627.53772286,3600.430727005,NaN,NaN,NaN,NaN
2645,NaN,24.992,25,30.222,30
2658.53055478,3596.075534821,NaN,NaN,NaN,NaN
2674.02696754,3598.484754562,NaN,NaN,NaN,NaN
2691,NaN,24.975,25,30.264,30
2706,NaN,24.9665,25,30.261,30
2723.09887966,3597.438573837,NaN,NaN,NaN,NaN
2738.5952798,3599.199533463,NaN,NaN,NaN,NaN
2756.67444254,3528.728246689,NaN,NaN,NaN,NaN
2769.58815934,3527.840614319,NaN,NaN,NaN,NaN
2785.08457582,3596.160173416,NaN,NaN,NaN,NaN
2803,NaN,24.969,25,30.18,30
2818,NaN,24.963,25,30.26,30
2834,NaN,24.961,25,30.246,30
2849,NaN,24.962,25,30.157,30
2865.14952142,3599.204540253,NaN,NaN,NaN,NaN
2880.64592946,3600.4383564,NaN,NaN,NaN,NaN
2894,NaN,24.973,25,30.175,30
2911.63877432,3596.213102341,NaN,NaN,NaN,NaN
2927.13523004,3598.515033722,NaN,NaN,NaN,NaN
2945,NaN,24.973,25,30.241,30
2958.12806606,3532.112598419,NaN,NaN,NaN,NaN
2973.62446456,3593.9412117,NaN,NaN,NaN,NaN
2990,NaN,24.977,25,30.238,30
3005,NaN,24.978,25,30.196,30
3021,NaN,24.978,25,30.145,30
3036,NaN,24.977,25,30.289,30
3053.68933814,3598.515033722,NaN,NaN,NaN,NaN
3067,NaN,24.983,25,30.317,30
3082.09948124,3599.995851517,NaN,NaN,NaN,NaN
3100.17865886,3594.02680397,NaN,NaN,NaN,NaN
3115.67505668,3597.669839859,NaN,NaN,NaN,NaN
3132,NaN,24.985,25,30.316,30
3147,NaN,24.988,25,30.21,30
3164.74707948,3596.267461777,NaN,NaN,NaN,NaN
3180.24350448,3598.496198654,NaN,NaN,NaN,NaN
3193.15717658,3598.64783287,NaN,NaN,NaN,NaN
3211.23636648,3531.367063522,NaN,NaN,NaN,NaN
3226.73279272,3594.092845917,NaN,NaN,NaN,NaN
3244,NaN,24.976,25,30.141,30
3257.72562248,3599.285364151,NaN,NaN,NaN,NaN
3274,NaN,24.982,25,29.937,30
3289,NaN,24.991,25,30.024,30
3304.21488194,3596.548318863,NaN,NaN,NaN,NaN
3320,NaN,24.98,25,29.94,30
3335.20778032,3599.963903427,NaN,NaN,NaN,NaN
3353.2869273,3594.121456146,NaN,NaN,NaN,NaN
3367,NaN,25.016,25,30.041,30
3384.27976472,3599.261760712,NaN,NaN,NaN,NaN
3399.77621284,3600.454568863,NaN,NaN,NaN,NaN
3415.27261462,3551.389455795,NaN,NaN,NaN,NaN
3430.76904138,3596.537590027,NaN,NaN,NaN,NaN
3446,NaN,25.036,25,29.99,30
3461.76194486,3599.957227707,NaN,NaN,NaN,NaN
3477.2583678,3528.778553009,NaN,NaN,NaN,NaN
3492.75482226,3595.138072968,NaN,NaN,NaN,NaN
3508.25127518,3597.998142242,NaN,NaN,NaN,NaN
3523.7477186,3599.521398544,NaN,NaN,NaN,NaN
3541.82688868,3590.084552765,NaN,NaN,NaN,NaN
3557,NaN,25.04,25,30.176,30
3572.81973326,3598.857164383,NaN,NaN,NaN,NaN
3588.31614088,3600.145816803,NaN,NaN,NaN,NaN
3603.81255206,3527.779102325,NaN,NaN,NaN,NaN
3619.30898972,3595.784902573,NaN,NaN,NaN,NaN
3634.80543234,3598.262071609,NaN,NaN,NaN,NaN
3652.8845819,3534.657478333,NaN,NaN,NaN,NaN
3668,NaN,25.0685,25.383,30.245,30
3683.8774298,3597.286224365,NaN,NaN,NaN,NaN
3699.3738685,3599.03383255,NaN,NaN,NaN,NaN
3714.87030198,3600.278615952,NaN,NaN,NaN,NaN
3730.36672698,3526.377677917,NaN,NaN,NaN,NaN
3745.8631151,3596.24671936,NaN,NaN,NaN,NaN
3763.94230508,3599.705696106,NaN,NaN,NaN,NaN
3779.43872462,3531.254291534,NaN,NaN,NaN,NaN
3794.93514658,3593.888282776,NaN,NaN,NaN,NaN
3810,NaN,25.719,26.172,29.292,30
3825,NaN,25.852,26.256,29.237,30
3841.4243582,3600.393533707,NaN,NaN,NaN,NaN
3856,NaN,26.124,26.422,28.857,30
3872.41716006,3596.613883972,NaN,NaN,NaN,NaN
3887.91359648,3598.630189896,NaN,NaN,NaN,NaN
3905.99277444,3529.921293259,NaN,NaN,NaN,NaN
3918.90647682,3528.981924057,NaN,NaN,NaN,NaN
3934.4029168,3595.238208771,NaN,NaN,NaN,NaN
3952,NaN,27.014,26.956,29.315,30
3967,NaN,27.123,27.039,29.534,30
3982,NaN,27.234,27.122,29.728,30
3997,NaN,27.334,27.211,30.331,30
4014.46778686,3598.885059357,NaN,NaN,NaN,NaN
4028,NaN,27.53,27.383,31.635,30
4043,NaN,27.603,27.461,32.416,30
4060.95706508,3595.908164978,NaN,NaN,NaN,NaN
4076.45350434,3598.361253738,NaN,NaN,NaN,NaN
4091.94994012,3599.80225563,NaN,NaN,NaN,NaN
4107.44637752,3532.825469971,NaN,NaN,NaN,NaN
4124,NaN,27.998,27.911,34.684,30
4139,NaN,28.067,28,34.616,30
4154,NaN,28.144,28.083,34.52,30
4172.01484262,3527.781486511,NaN,NaN,NaN,NaN
4187.51122708,3596.623659134,NaN,NaN,NaN,NaN
4205,NaN,28.39,28.361,34.009,30
4218.50414022,3600.271940231,NaN,NaN,NaN,NaN
4236,NaN,28.538,28.533,33.417,30
4251,NaN,28.618,28.617,33.28,30
4266,NaN,28.691,28.7,33.022,30
4281,NaN,28.771,28.783,32.767,30
4297,NaN,28.845,28.872,32.577,30
4314.06548336,3597.437858582,NaN,NaN,NaN,NaN
4329,NaN,29.021,29.05,32.147,30
4342.47558082,3599.711179733,NaN,NaN,NaN,NaN
4360.55473316,3530.594825745,NaN,NaN,NaN,NaN
4376.0511455,3596.339941025,NaN,NaN,NaN,NaN
4391.54756744,3599.11775589,NaN,NaN,NaN,NaN
4407.04398866,3600.658655167,NaN,NaN,NaN,NaN
4423,NaN,29.512,29.572,31.28,30
4438.03681162,3593.73998642,NaN,NaN,NaN,NaN
4453,NaN,29.677,29.744,31.126,30
4469.02964686,3600.447177887,NaN,NaN,NaN,NaN
4484.52608496,3601.734876633,NaN,NaN,NaN,NaN
4502.60522634,3597.418785095,NaN,NaN,NaN,NaN
4515.51889974,3597.837686539,NaN,NaN,NaN,NaN
4533.59805902,3601.405382156,NaN,NaN,NaN,NaN
4549,NaN,30.241,30.272,30.647,30
4564,NaN,30.317,30.356,30.613,30
4579,NaN,30.403,30.444,30.639,30
4594,NaN,30.488,30.528,30.538,30
4611.08015196,3602.472305298,NaN,NaN,NaN,NaN
4626.5765778,3536.374330521,NaN,NaN,NaN,NaN
4644.6557042,3600.738763809,NaN,NaN,NaN,NaN
4660,NaN,30.879,30.889,30.359,30
4675,NaN,30.961,30.972,30.249,30
4691,NaN,31.042,31.061,30.298,30
4705,NaN,31.121,31.144,30.262,30
4722.1378403,3602.020025253,NaN,NaN,NaN,NaN
4737.63425978,3603.250980377,NaN,NaN,NaN,NaN
4755.71343842,3599.487781525,NaN,NaN,NaN,NaN
4771,NaN,31.498,31.511,30.185,30
4786.70627448,3603.007316589,NaN,NaN,NaN,NaN
4802.20272194,3542.129516602,NaN,NaN,NaN,NaN
4817,NaN,31.744,31.767,30.142,30
4833.19549126,3601.321935654,NaN,NaN,NaN,NaN
4848.69192322,3602.893829346,NaN,NaN,NaN,NaN
4866.77107198,3538.651227951,NaN,NaN,NaN,NaN
4879.68473506,3595.211744308,NaN,NaN,NaN,NaN
4895.18113634,3600.907325745,NaN,NaN,NaN,NaN
4913,NaN,32.269,32.294,30.041,30
4928,NaN,32.352,32.383,30.144,30
4943,NaN,32.449,32.467,30.103,30
4959,NaN,32.543,32.55,29.958,30
4974,NaN,32.634,32.633,30.035,30
4990.7424366,3549.628257751,NaN,NaN,NaN,NaN
5004,NaN,32.806,32.8,29.951,30
5021.73522732,3601.938247681,NaN,NaN,NaN,NaN
5037.23164134,3603.717327118,NaN,NaN,NaN,NaN
5052.72803128,3604.997873306,NaN,NaN,NaN,NaN
5068.2244554,3542.679548264,NaN,NaN,NaN,NaN
5083.7208741,3601.335525513,NaN,NaN,NaN,NaN
5100,NaN,33.351,33.333,30.036,30
5114.71371098,3604.969739914,NaN,NaN,NaN,NaN
5130.21011872,3547.27935791,NaN,NaN,NaN,NaN
5145.7065301,3600.061416626,NaN,NaN,NaN,NaN
5163.78567748,3604.67338562,NaN,NaN,NaN,NaN
5176.69936014,3604.915142059,NaN,NaN,NaN,NaN
5192.19577616,3606.140613556,NaN,NaN,NaN,NaN
5210.27495278,3602.474451065,NaN,NaN,NaN,NaN
5225.77131932,3604.563236237,NaN,NaN,NaN,NaN
5241,NaN,34.112,34.122,30.157,30
5256,NaN,34.192,34.206,30.196,30
5272.26059218,3601.513385773,NaN,NaN,NaN,NaN
5287.75699486,3604.351520538,NaN,NaN,NaN,NaN
5303.25341892,3605.919837952,NaN,NaN,NaN,NaN
5321.33255728,3554.078578949,NaN,NaN,NaN,NaN
5336.82898194,3603.654623032,NaN,NaN,NaN,NaN
5352.32539568,3605.618000031,NaN,NaN,NaN,NaN
5367.8218206,3606.956481934,NaN,NaN,NaN,NaN
5383.31821058,3548.813819885,NaN,NaN,NaN,NaN
5398.8145883,3602.834224701,NaN,NaN,NaN,NaN
5413,NaN,35.027,35.072,30.19,30
5429.80738646,3606.945514679,NaN,NaN,NaN,NaN
5445.3038579,3555.695772171,NaN,NaN,NaN,NaN
5463.38302466,3604.805469513,NaN,NaN,NaN,NaN
5476.29672806,3605.126619339,NaN,NaN,NaN,NaN
5494,NaN,35.439,35.522,29.957,30
5509,NaN,35.519,35.611,29.993,30
5525,NaN,35.61,35.694,30.001,30
5540,NaN,35.704,35.778,29.913,30
5555,NaN,35.791,35.861,30.047,30
5571.85792886,3555.681467056,NaN,NaN,NaN,NaN
5587.35436956,3602.472305298,NaN,NaN,NaN,NaN
5601,NaN,36.052,36.117,30.013,30
5618.3472479,3607.967853546,NaN,NaN,NaN,NaN
5633.8436602,3609.19713974,NaN,NaN,NaN,NaN
5651.92282462,3605.32617569,NaN,NaN,NaN,NaN
5664.8365294,3605.712890625,NaN,NaN,NaN,NaN
5682,NaN,36.532,36.567,29.997,30
5697,NaN,36.617,36.656,29.97,30
5713,NaN,36.729,36.739,30.0995,30
5729.40497926,3607.361316681,NaN,NaN,NaN,NaN
5744.9014263,3608.989953995,NaN,NaN,NaN,NaN
5762.98060122,3551.786184311,NaN,NaN,NaN,NaN
5775.89430654,3568.367481232,NaN,NaN,NaN,NaN
5793.9734747,3608.672857285,NaN,NaN,NaN,NaN
5809,NaN,37.278,37.278,30.053,30
5824,NaN,37.346,37.361,30.132,30
5840,NaN,37.418,37.444,30.064,30
5855,NaN,37.476,37.528,30.054,30
5871.45560228,3610.050678253,NaN,NaN,NaN,NaN
5886.95199876,3611.228942871,NaN,NaN,NaN,NaN
5902.44841536,3597.408056259,NaN,NaN,NaN,NaN
5917.9447856,3608.091115952,NaN,NaN,NaN,NaN
5933.44122038,3609.975337982,NaN,NaN,NaN,NaN
5951,NaN,38.037,38.061,29.951,30
5964.43403918,3556.151151657,NaN,NaN,NaN,NaN
5981,NaN,38.229,38.233,30.178,30
5996,NaN,38.298,38.317,30.218,30
6013.50605628,3587.556600571,NaN,NaN,NaN,NaN
6027,NaN,38.479,38.483,30.306,30
6042,NaN,38.554,38.567,30.284,30
6059.99530622,3611.071825027,NaN,NaN,NaN,NaN
6074,NaN,38.742,38.75,30.096,30
6090.98806834,3557.193040848,NaN,NaN,NaN,NaN
6106.48445478,3608.589410782,NaN,NaN,NaN,NaN
6122,NaN,38.987,39.017,30.201,30
6137.47730578,3612.351417542,NaN,NaN,NaN,NaN
6152.97369106,3561.698675156,NaN,NaN,NaN,NaN
6168.47010754,3606.908082962,NaN,NaN,NaN,NaN
6184,NaN,39.331,39.356,29.921,30
6199.4629604,3612.340927124,NaN,NaN,NaN,NaN
6214.95938412,3613.5430336,NaN,NaN,NaN,NaN
6230.45580206,3557.997465134,NaN,NaN,NaN,NaN
6248.53491036,3611.990690231,NaN,NaN,NaN,NaN
6264.03128442,3613.388061523,NaN,NaN,NaN,NaN
6281,NaN,39.883,39.894,29.954,30
6296,NaN,39.962,39.978,29.92,30
6313.10317936,3613.160610199,NaN,NaN,NaN,NaN
6326.01682526,3613.371133804,NaN,NaN,NaN,NaN
6341.51322088,3614.563465118,NaN,NaN,NaN,NaN
6359.5922776,3610.909700394,NaN,NaN,NaN,NaN
6375,NaN,40.372,40.417,30.179,30
6390.58512072,3614.411830902,NaN,NaN,NaN,NaN
6406.08151514,3563.497781754,NaN,NaN,NaN,NaN
6422,NaN,40.637,40.678,30.057,30
6437,NaN,40.721,40.767,29.942,30
6452.57072694,3614.410877228,NaN,NaN,NaN,NaN
6468.06709948,3615.560054779,NaN,NaN,NaN,NaN
6483.5634826,3575.170993805,NaN,NaN,NaN,NaN
6499.05991374,3612.397193909,NaN,NaN,NaN,NaN
6514.55628638,3614.314079285,NaN,NaN,NaN,NaN
6532.6354293,3564.026355743,NaN,NaN,NaN,NaN
6548.13184516,3610.958337784,NaN,NaN,NaN,NaN
6561.0455172,3611.498355865,NaN,NaN,NaN,NaN
6579.12469062,3615.404605865,NaN,NaN,NaN,NaN
6594.6210803,3616.552591324,NaN,NaN,NaN,NaN
6610.11749128,3580.35826683,NaN,NaN,NaN,NaN
6625,NaN,41.714,41.806,30.073,30
6641.11026252,3615.347623825,NaN,NaN,NaN,NaN
6656.60667618,3616.605997086,NaN,NaN,NaN,NaN
6672.10306978,3564.505815506,NaN,NaN,NaN,NaN
6690.18221032,3614.933729172,NaN,NaN,NaN,NaN
6705.67858324,3616.413116455,NaN,NaN,NaN,NaN
6722,NaN,42.218,42.344,30.333,30
6736.67132744,3608.735084534,NaN,NaN,NaN,NaN
6752.1677308,3614.557027817,NaN,NaN,NaN,NaN
6767.6641134,3616.362333298,NaN,NaN,NaN,NaN
6783.16051718,3617.58351326,NaN,NaN,NaN,NaN
6798.65688632,3565.269947052,NaN,NaN,NaN,NaN
6814.15333574,3613.815307617,NaN,NaN,NaN,NaN
6832.23245206,3617.40899086,NaN,NaN,NaN,NaN
6847.7288285,3579.289197922,NaN,NaN,NaN,NaN
6860.64245524,3569.578170776,NaN,NaN,NaN,NaN
6878.7215903,3615.605831146,NaN,NaN,NaN,NaN
6894,NaN,43.251,43.3,30.452,30
6909.71429686,3618.526935577,NaN,NaN,NaN,NaN
6924,NaN,43.429,43.467,30.364,30
6940.70706892,3614.897727966,NaN,NaN,NaN,NaN
6956.2034584,3617.19250679,NaN,NaN,NaN,NaN
6971.69983844,3618.572235107,NaN,NaN,NaN,NaN
6987.1962436,3571.82598114,NaN,NaN,NaN,NaN
7002.69261286,3613.197088242,NaN,NaN,NaN,NaN
7020,NaN,43.996,44,30.099,30
7035,NaN,44.09,44.083,30.123,30
7050,NaN,44.159,44.167,30.109,30
7065,NaN,44.26,44.25,30.074,30
7080.1745742,3616.35351181,NaN,NaN,NaN,NaN
7097,NaN,44.431,44.428,30.075,30
7111.16738594,3619.717121124,NaN,NaN,NaN,NaN
7129.24650776,3614.40205574,NaN,NaN,NaN,NaN
7144.74292058,3617.895841599,NaN,NaN,NaN,NaN
7160.23931972,3619.49467659,NaN,NaN,NaN,NaN
7175.73575402,3620.635986328,NaN,NaN,NaN,NaN
7191.23213076,3567.991495132,NaN,NaN,NaN,NaN
7207,NaN,45.072,45.039,29.954,30
7222.2249637,3619.385004044,NaN,NaN,NaN,NaN
7240.30417602,3573.81939888,NaN,NaN,NaN,NaN
7255.80059004,3615.514755249,NaN,NaN,NaN,NaN
7273,NaN,45.454,45.406,29.834,30
7286.79348144,3620.472431183,NaN,NaN,NaN,NaN
7302.2898783,3621.586084366,NaN,NaN,NaN,NaN
7318,NaN,45.701,45.656,30.085,30
7333.28269068,3618.366003036,NaN,NaN,NaN,NaN
7348.77912438,3620.357275009,NaN,NaN,NaN,NaN
7364.2755039,3621.627807617,NaN,NaN,NaN,NaN
7382.35465026,3616.592884064,NaN,NaN,NaN,NaN
7397,NaN,46.171,46.094,29.972,30
7410.76476594,3620.152235031,NaN,NaN,NaN,NaN
7428.84386818,3622.542858124,NaN,NaN,NaN,NaN
7444,NaN,46.429,46.361,29.958,30
7459.8367132,3619.381666183,NaN,NaN,NaN,NaN
7475,NaN,46.587,46.533,29.999,30
7490.82947264,3622.57194519,NaN,NaN,NaN,NaN
7506.32585458,3574.67508316,NaN,NaN,NaN,NaN
7521,NaN,46.871,46.783,29.947,30
7537.31865448,3621.112346649,NaN,NaN,NaN,NaN
7552.81505558,3622.547149658,NaN,NaN,NaN,NaN
7570.8942117,3571.898460388,NaN,NaN,NaN,NaN
7583.80787658,3574.466705322,NaN,NaN,NaN,NaN
7599.30428834,3620.645999908,NaN,NaN,NaN,NaN
7617,NaN,47.362,47.322,29.906,30
7632,NaN,47.424,47.406,29.938,30
7648,NaN,47.54,47.489,29.911,30
7663,NaN,47.608,47.572,29.859,30
7679.3690328,3623.464584351,NaN,NaN,NaN,NaN
7694.86543334,3624.534606934,NaN,NaN,NaN,NaN
7710.36184498,3574.006319046,NaN,NaN,NaN,NaN
7728,NaN,47.979,47.939,29.717,30
7743.93740322,3624.363422394,NaN,NaN,NaN,NaN
7759,NaN,48.148,48.106,29.707,30
7774,NaN,48.22,48.189,29.753,30
7790.42681176,3622.943878174,NaN,NaN,NaN,NaN
7805.92323862,3624.335050583,NaN,NaN,NaN,NaN
7819,NaN,48.462,48.439,29.857,30
7836.9161311,3572.561502457,NaN,NaN,NaN,NaN
7852.41253194,3622.511148453,NaN,NaN,NaN,NaN
7870,NaN,48.73,48.722,30.161,30
7883.40536038,3625.449895859,NaN,NaN,NaN,NaN
7900,NaN,48.91,48.894,30.132,30
7915,NaN,49.006,48.978,30.147,30
7931,NaN,49.094,49.061,30.073,30
7946,NaN,49.182,49.144,30.102,30
7961,NaN,49.264,49.228,30.021,30
7978.96673686,3623.496294022,NaN,NaN,NaN,NaN
7994.46316556,3625.209569931,NaN,NaN,NaN,NaN
8009.95955032,3626.34062767,NaN,NaN,NaN,NaN
8025.45595798,3578.106403351,NaN,NaN,NaN,NaN
8040.9523825,3622.842311859,NaN,NaN,NaN,NaN
8057,NaN,49.798,49.761,30.105,30
8071.94520312,3626.400470734,NaN,NaN,NaN,NaN
8087.44161076,3583.32157135,NaN,NaN,NaN,NaN
8102.93800626,3621.382713318,NaN,NaN,NaN,NaN
8121.01718072,3626.203775406,NaN,NaN,NaN,NaN
8136.513605,3627.307653427,NaN,NaN,NaN,NaN
8152.0100623,3577.410936356,NaN,NaN,NaN,NaN
8168,NaN,50.06,50,30.49,30
8183,NaN,50.022,50,30.635,30
8198.49931262,3627.386331558,NaN,NaN,NaN,NaN
8214,NaN,49.95,50,30.843,30
8229.49230518,3623.104810715,NaN,NaN,NaN,NaN
8247.57146998,3627.254724503,NaN,NaN,NaN,NaN
8263.06794866,3628.29208374,NaN,NaN,NaN,NaN
8279,NaN,49.755,50,31.082,30
8295,NaN,49.726,50,31.098,30
