Time_s,Bridge_Bridge_fullSystem_neg_deg_bat,Bridge_Bridge_fullSystem_neg_deg_Vout,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
25042.8530293,3244.097709656,NaN,NaN,NaN,NaN,NaN
25060.69089582,NaN,-3.74120939523,NaN,NaN,NaN,NaN
25079.01140758,3393.937587738,NaN,NaN,NaN,NaN,NaN
25096.849736,NaN,-3.727968316525,NaN,NaN,NaN,NaN
25112.5870415,3556.936979294,NaN,NaN,NaN,NaN,NaN
25130.4257901,NaN,-3.836554707959,NaN,NaN,NaN,NaN
25148.74550074,3552.549362183,NaN,NaN,NaN,NaN,NaN
25166,NaN,NaN,15.231,15.178,29.953,30
25182.32124108,3288.458347321,NaN,NaN,NaN,NaN,NaN
25201,NaN,NaN,15.036,14.983,30.059,30
25218.47964516,3322.632312775,NaN,NaN,NaN,NaN,NaN
25236,NaN,NaN,14.843,14.789,30.074,30
25252.05530052,3555.58013916,NaN,NaN,NaN,NaN,NaN
25271,NaN,NaN,14.643,14.589,30.05,30
25287.97496432,NaN,-3.707471769303,NaN,NaN,NaN,NaN
25306.0543732,NaN,-3.747774520889,NaN,NaN,NaN,NaN
25324.1338105,NaN,-3.791876835749,NaN,NaN,NaN,NaN
25342,NaN,NaN,14.263,14.2,30.008,30
25357.70986734,NaN,-3.736258950084,NaN,NaN,NaN,NaN
25376.02714994,3547.94049263,NaN,NaN,NaN,NaN,NaN
25393.86867526,NaN,-3.710926044732,NaN,NaN,NaN,NaN
25411.94810612,NaN,-3.813063027337,NaN,NaN,NaN,NaN
25428,NaN,NaN,13.784,13.717,30.154,30
25448,NaN,NaN,13.683,13.606,30.01,30
25463.8404961,3542.471170425,NaN,NaN,NaN,NaN,NaN
25481.68303584,NaN,-3.852331079543,NaN,NaN,NaN,NaN
25499.76243,NaN,-3.93293518573,NaN,NaN,NaN,NaN
25517.84188518,NaN,242.5290495157,NaN,NaN,NaN,NaN
25533.5746494,3554.931163788,NaN,NaN,NaN,NaN,NaN
25551.65384446,3533.209323883,NaN,NaN,NaN,NaN,NaN
25569.73307682,3552.917957306,NaN,NaN,NaN,NaN,NaN
25585.22954806,3333.959341049,NaN,NaN,NaN,NaN,NaN
25603.3087923,3542.366981506,NaN,NaN,NaN,NaN,NaN
25621.38798934,3553.144693375,NaN,NaN,NaN,NaN,NaN
25639.4672175,3515.082836151,NaN,NaN,NaN,NaN,NaN
25656,NaN,NaN,12.515,12.456,29.394,30
25675.39115874,NaN,-3.797750221565,NaN,NaN,NaN,NaN
25691.1221377,3534.855127335,NaN,NaN,NaN,NaN,NaN
25708.9672256,NaN,-3.694923594594,NaN,NaN,NaN,NaN
25727.04662302,NaN,-3.7734543439,NaN,NaN,NaN,NaN
25745.12604512,NaN,243.9556419849,NaN,NaN,NaN,NaN
25762,NaN,NaN,11.911,11.867,29.02,30
25778.7020685,NaN,-3.879160387442,NaN,NaN,NaN,NaN
25797,NaN,NaN,11.705,11.667,29.147,30
25814.8608571,NaN,-3.768733004108,NaN,NaN,NaN,NaN
25832.94027782,NaN,243.573024869,NaN,NaN,NaN,NaN
25851.01964344,NaN,-3.710237564519,NaN,NaN,NaN,NaN
25868,NaN,NaN,11.345,11.278,29.06,30
25884.59564624,NaN,243.734151125,NaN,NaN,NaN,NaN
25902.67504562,NaN,-3.599925665185,NaN,NaN,NaN,NaN
25920.754431,NaN,-3.68398334831,NaN,NaN,NaN,NaN
25938,NaN,NaN,10.973,10.883,29.618,30
25954.5622941,3399.62887764,NaN,NaN,NaN,NaN,NaN
25974,NaN,NaN,10.779,10.683,29.755,30
25990.72073166,3237.746238708,NaN,NaN,NaN,NaN,NaN
26008.5686945,NaN,-3.648170968518,NaN,NaN,NaN,NaN
26026.648083,NaN,-3.754454199225,NaN,NaN,NaN,NaN
26044.72748434,NaN,-3.699414199218,NaN,NaN,NaN,NaN
26061,NaN,NaN,10.314,10.206,29.873,30
26078.30351336,NaN,-3.657039022073,NaN,NaN,NaN,NaN
26096.38291592,NaN,-3.736491315067,NaN,NaN,NaN,NaN
26114.4623354,NaN,-3.680415451527,NaN,NaN,NaN,NaN
26130.18917016,3197.658538818,NaN,NaN,NaN,NaN,NaN
26148.268348,3539.623498917,NaN,NaN,NaN,NaN,NaN
26166.34759122,3435.855150223,NaN,NaN,NaN,NaN,NaN
26184.1972538,NaN,-3.649782156572,NaN,NaN,NaN,NaN
26202,NaN,NaN,9.543,9.422,29.977,30
26218.00249564,3212.150096893,NaN,NaN,NaN,NaN,NaN
26236.08174114,3536.643028259,NaN,NaN,NaN,NaN,NaN
26252,NaN,NaN,9.261,9.144,30.251,30
26272,NaN,NaN,9.145,9.028,30.351,30
26287.73663894,3539.224863052,NaN,NaN,NaN,NaN,NaN
26305.58766678,NaN,-3.674771636724,NaN,NaN,NaN,NaN
26323.66704964,NaN,-3.739600535482,NaN,NaN,NaN,NaN
26341.7464313,NaN,-3.628250677139,NaN,NaN,NaN,NaN
26358,NaN,NaN,8.663,8.55,30.548,30
26375.55013048,3536.804676056,NaN,NaN,NaN,NaN,NaN
26393.6293739,3327.042579651,NaN,NaN,NaN,NaN,NaN
26411.4812669,NaN,-3.643796080723,NaN,NaN,NaN,NaN
26427.20506508,3538.491010666,NaN,NaN,NaN,NaN,NaN
26445.28432686,3187.518596649,NaN,NaN,NaN,NaN,NaN
26463.36352866,3534.180164337,NaN,NaN,NaN,NaN,NaN
26481.21606628,NaN,-3.800744656473,NaN,NaN,NaN,NaN
26499,NaN,NaN,7.85,7.767,30.61,30
26515.01853094,3536.300897598,NaN,NaN,NaN,NaN,NaN
26533.09774344,3208.574533463,NaN,NaN,NaN,NaN,NaN
26550,NaN,NaN,7.564,7.483,30.684,30
26569.03029038,NaN,-3.646101104096,NaN,NaN,NaN,NaN
26585,NaN,NaN,7.361,7.289,30.508,30
26602.83186458,3533.895015717,NaN,NaN,NaN,NaN,NaN
26621,NaN,NaN,7.162,7.089,30.629,30
26638.9903584,3527.199745178,NaN,NaN,NaN,NaN,NaN
26657,NaN,NaN,6.97,6.894,30.765,30
26674.92384938,NaN,-3.602344309911,NaN,NaN,NaN,NaN
26693,NaN,NaN,6.759,6.694,30.929,30
26708.72450552,3387.166023254,NaN,NaN,NaN,NaN,NaN
26726.57927754,NaN,-3.711504163221,NaN,NaN,NaN,NaN
26744.65861814,NaN,-3.660379908979,NaN,NaN,NaN,NaN
26762.73809436,NaN,-3.698838176206,NaN,NaN,NaN,NaN
26779,NaN,NaN,6.262,6.217,30.846,30
26796.53788346,3536.613225937,NaN,NaN,NaN,NaN,NaN
26814.3935631,NaN,-3.671201644465,NaN,NaN,NaN,NaN
26832.47296576,NaN,-3.663027659059,NaN,NaN,NaN,NaN
26850,NaN,NaN,5.881,5.822,31.168,30
26866.27201158,3524.435281754,NaN,NaN,NaN,NaN,NaN
26884.35123074,3534.779548645,NaN,NaN,NaN,NaN,NaN
26902.20763676,NaN,-3.531642490998,NaN,NaN,NaN,NaN
26920.50961788,3532.497167587,NaN,NaN,NaN,NaN,NaN
26938.36643588,NaN,-3.551447764039,NaN,NaN,NaN,NaN
26956,NaN,NaN,5.293,5.228,31.259,30
26972.16457568,3532.905101776,NaN,NaN,NaN,NaN,NaN
26990.24379874,3488.325595856,NaN,NaN,NaN,NaN,NaN
27008.10121432,NaN,288.9079749584,NaN,NaN,NaN,NaN
27026.18058184,NaN,-3.648173063993,NaN,NaN,NaN,NaN
27044.26000106,NaN,-3.493413561955,NaN,NaN,NaN,NaN
27062,NaN,NaN,4.704,4.639,31.259,30
27078.05702438,3458.559036255,NaN,NaN,NaN,NaN,NaN
27096.13620404,3528.108596802,NaN,NaN,NaN,NaN,NaN
27113.99485856,NaN,-3.603264922276,NaN,NaN,NaN,NaN
27132.0742712,NaN,-3.54108447209,NaN,NaN,NaN,NaN
27149,NaN,NaN,4.213,4.161,31.259,30
27165.87026004,3397.869110107,NaN,NaN,NaN,NaN,NaN
27183.72968232,NaN,290.875852108,NaN,NaN,NaN,NaN
27201.80912972,NaN,-3.601883770898,NaN,NaN,NaN,NaN
27219.88845268,NaN,-3.60257527791,NaN,NaN,NaN,NaN
27237.96786598,NaN,-3.584496211261,NaN,NaN,NaN,NaN
27254,NaN,NaN,3.63,3.572,31.259,30
27271.76283184,3523.183345795,NaN,NaN,NaN,NaN,NaN
27289.84202514,3195.437192917,NaN,NaN,NaN,NaN,NaN
27307.70264628,NaN,-3.538666758686,NaN,NaN,NaN,NaN
27325.78209364,NaN,-3.623763099313,NaN,NaN,NaN,NaN
27341.49689082,3122.46799469,NaN,NaN,NaN,NaN,NaN
27359.57614054,3520.302057266,NaN,NaN,NaN,NaN,NaN
27377.43754858,NaN,-3.630095394328,NaN,NaN,NaN,NaN
27395.51700382,NaN,-3.577010938898,NaN,NaN,NaN,NaN
27412,NaN,NaN,2.733,2.7,31.259,30
27429.31029202,3131.669521332,NaN,NaN,NaN,NaN,NaN
27448,NaN,NaN,2.536,2.5,31.259,30
27465.25186018,NaN,-3.65934194997,NaN,NaN,NaN,NaN
27483,NaN,NaN,2.331,2.3,31.259,30
27501.41066694,NaN,-3.5779341124,NaN,NaN,NaN,NaN
27517.1236195,3168.653011322,NaN,NaN,NaN,NaN,NaN
27534.9866949,NaN,-3.635276807472,NaN,NaN,NaN,NaN
27553.06612762,NaN,-3.587375395,NaN,NaN,NaN,NaN
27570,NaN,NaN,1.727,1.822,0,30
27586.85772486,3516.465187073,NaN,NaN,NaN,NaN,NaN
27604.93691304,3261.79766655,NaN,NaN,NaN,NaN,NaN
27623.01612852,3507.567167282,NaN,NaN,NaN,NaN,NaN
27640.88037314,NaN,-3.570333821699,NaN,NaN,NaN,NaN
27656.59180122,3111.565828323,NaN,NaN,NaN,NaN,NaN
27674.6710229,3512.922763824,NaN,NaN,NaN,NaN,NaN
27692.53583346,NaN,-3.58944805339,NaN,NaN,NaN,NaN
27710.61521044,NaN,-3.533716313541,NaN,NaN,NaN,NaN
27728,NaN,NaN,2.248,0.944,0,30
27746.77399974,NaN,-3.537976415828,NaN,NaN,NaN,NaN
27762.48428966,3508.81934166,NaN,NaN,NaN,NaN,NaN
27780.35004706,NaN,-3.532679751515,NaN,NaN,NaN,NaN
27798.6427335,3489.324569702,NaN,NaN,NaN,NaN,NaN
27814.13920762,3512.838602066,NaN,NaN,NaN,NaN,NaN
27832.21841096,3247.205257416,NaN,NaN,NaN,NaN,NaN
27850.08494188,NaN,-3.678227076307,NaN,NaN,NaN,NaN
27868.37687354,3518.552064896,NaN,NaN,NaN,NaN,NaN
27885,NaN,NaN,2.527,0.072,0,30
27901.95257492,3510.350704193,NaN,NaN,NaN,NaN,NaN
27920.03179286,3519.343137741,NaN,NaN,NaN,NaN,NaN
27937.89928998,NaN,-3.518287558109,NaN,NaN,NaN,NaN
27955,NaN,NaN,2.16,-0.317,0,30
27974.05811342,NaN,-3.567339852452,NaN,NaN,NaN,NaN
27990,NaN,NaN,1.917,-0.517,0,30
28007.63415312,NaN,-3.624453907833,NaN,NaN,NaN,NaN
28025,NaN,NaN,1.65,-0.711,0,30
28043.79295776,NaN,309.896916151,NaN,NaN,NaN,NaN
28061,NaN,NaN,1.346,-0.906,0,30
28077.5792635,3503.022670746,NaN,NaN,NaN,NaN,NaN
28097,NaN,NaN,1.036,-1.106,0,30
28113.73778212,3470.592260361,NaN,NaN,NaN,NaN,NaN
28131.817013,3515.222787857,NaN,NaN,NaN,NaN,NaN
28149.89622744,3174.751520157,NaN,NaN,NaN,NaN,NaN
28167.97547966,3511.590719223,NaN,NaN,NaN,NaN,NaN
28183.47196072,3516.277074814,NaN,NaN,NaN,NaN,NaN
28201.55116838,3438.107967377,NaN,NaN,NaN,NaN,NaN
28219.63037768,3513.580560684,NaN,NaN,NaN,NaN,NaN
28237.50091966,NaN,-3.596015041694,NaN,NaN,NaN,NaN
28254,NaN,NaN,-0.485,-1.983,0,30
28273.65973116,NaN,-3.548341803253,NaN,NaN,NaN,NaN
28290,NaN,NaN,-0.813,-2.178,0,30
28307.2357194,NaN,309.2945814133,NaN,NaN,NaN,NaN
28325,NaN,NaN,-1.171,-2.372,0,30
28343.39449012,NaN,-3.428127383813,NaN,NaN,NaN,NaN
28359.0987148,3512.698411942,NaN,NaN,NaN,NaN,NaN
28376.97055706,NaN,-3.507578745484,NaN,NaN,NaN,NaN
28395.25718122,3508.712768555,NaN,NaN,NaN,NaN,NaN
28412,NaN,NaN,-2.008,-2.856,0,30
28428.8328955,3431.218385696,NaN,NaN,NaN,NaN,NaN
28446.91212722,3510.275363922,NaN,NaN,NaN,NaN,NaN
28464.99135706,3070.253372192,NaN,NaN,NaN,NaN,NaN
28482.86424628,NaN,-3.535330994055,NaN,NaN,NaN,NaN
28500.94364388,NaN,-3.496180055663,NaN,NaN,NaN,NaN
28519.0230526,NaN,-3.474533092231,NaN,NaN,NaN,NaN
28537.1024692,NaN,-3.485932014883,NaN,NaN,NaN,NaN
28553,NaN,NaN,-3.244,-3.644,0,30
28573.26128916,NaN,300.7996678352,NaN,NaN,NaN,NaN
28589,NaN,NaN,-3.547,-3.839,0,30
28606.8372439,NaN,-3.576095448807,NaN,NaN,NaN,NaN
28625,NaN,NaN,-3.834,-4.039,0,30
28642.99605022,NaN,-3.514834912494,NaN,NaN,NaN,NaN
28658.69744104,3495.170593262,NaN,NaN,NaN,NaN,NaN
28676.57201868,NaN,-3.473381279036,NaN,NaN,NaN,NaN
28694.85589568,3466.356992722,NaN,NaN,NaN,NaN,NaN
28712.73082986,NaN,298.1727421284,NaN,NaN,NaN,NaN
28728.43157384,3444.637775421,NaN,NaN,NaN,NaN,NaN
28746.51079086,3487.472057343,NaN,NaN,NaN,NaN,NaN
28764.5900239,3505.965471268,NaN,NaN,NaN,NaN,NaN
28781,NaN,NaN,-5.017,-4.911,0,30
28798.16573828,3494.940280914,NaN,NaN,NaN,NaN,NaN
28817,NaN,NaN,-5.217,-5.106,0,30
28834.12109752,NaN,-3.455072175711,NaN,NaN,NaN,NaN
28852.20048342,NaN,294.4854199886,NaN,NaN,NaN,NaN
28870.27992092,NaN,-3.402449423447,NaN,NaN,NaN,NaN
28888,NaN,NaN,-5.654,-5.506,0,30
28904,NaN,NaN,-5.737,-5.589,0,30
28922.13749676,3458.086013794,NaN,NaN,NaN,NaN,NaN
28940.01474778,NaN,290.1374399662,NaN,NaN,NaN,NaN
28955.71315154,3441.067695618,NaN,NaN,NaN,NaN,NaN
28973.79233998,3480.724573135,NaN,NaN,NaN,NaN,NaN
28991.87159082,3500.303268433,NaN,NaN,NaN,NaN,NaN
29009.9507816,3428.349018097,NaN,NaN,NaN,NaN,NaN
29025.44725172,3488.76285553,NaN,NaN,NaN,NaN,NaN
29045,NaN,NaN,-6.472,-6.372,0,30
29061.60571056,3469.364881516,NaN,NaN,NaN,NaN,NaN
29079.48431498,NaN,286.1122190952,NaN,NaN,NaN,NaN
29097.5637139,NaN,-3.38540924713,NaN,NaN,NaN,NaN
29115.6431269,NaN,285.0520014763,NaN,NaN,NaN,NaN
29131.33988962,3497.673511505,NaN,NaN,NaN,NaN,NaN
29149.21915184,NaN,-3.401642665267,NaN,NaN,NaN,NaN
29167.29856144,NaN,283.536195755,NaN,NaN,NaN,NaN
29185.37795576,NaN,-3.361112205312,NaN,NaN,NaN,NaN
29201.07413274,3474.049091339,NaN,NaN,NaN,NaN,NaN
29219.1533763,3494.899272919,NaN,NaN,NaN,NaN,NaN
29237.2325993,3417.351007462,NaN,NaN,NaN,NaN,NaN
29255.1127715,NaN,280.9547781944,NaN,NaN,NaN,NaN
29273.39108546,2991.149425507,NaN,NaN,NaN,NaN,NaN
29291.27155328,NaN,-3.385638818145,NaN,NaN,NaN,NaN
29309.35091376,NaN,-3.417306113988,NaN,NaN,NaN,NaN
29325.046058,3344.453334808,NaN,NaN,NaN,NaN,NaN
29345,NaN,NaN,-8.011,-8.039,0,30
29361.20451346,3005.200147629,NaN,NaN,NaN,NaN,NaN
29379.28376034,3480.90004921,NaN,NaN,NaN,NaN,NaN
29397.36296328,3492.377519608,NaN,NaN,NaN,NaN,NaN
29415.44221334,3462.837696075,NaN,NaN,NaN,NaN,NaN
29433.32387712,NaN,-3.225697204471,NaN,NaN,NaN,NaN
29449.01791748,3070.407152176,NaN,NaN,NaN,NaN,NaN
29467.09710608,3474.879741669,NaN,NaN,NaN,NaN,NaN
29485.17634326,3489.760160446,NaN,NaN,NaN,NaN,NaN
29502,NaN,NaN,-8.837,-8.917,0,30
29521.13799352,NaN,222.8645980358,NaN,NaN,NaN,NaN
29538,NaN,NaN,-9.007,-9.117,0,30
29554.91046258,3466.409444809,NaN,NaN,NaN,NaN,NaN
29572.98965254,3487.083673477,NaN,NaN,NaN,NaN,NaN
29590.87280608,NaN,-3.480865620077,NaN,NaN,NaN,NaN
29608.95222962,NaN,223.2229560614,NaN,NaN,NaN,NaN
29624.64451126,3487.255334854,NaN,NaN,NaN,NaN,NaN
29642.72371532,3454.05626297,NaN,NaN,NaN,NaN,NaN
29660.60766576,NaN,229.9055159092,NaN,NaN,NaN,NaN
29676.2994008,3085.740804672,NaN,NaN,NaN,NaN,NaN
29695,NaN,NaN,-9.919,-9.983,0,30
29712.45784006,3484.495162964,NaN,NaN,NaN,NaN,NaN
29730.53704508,3433.261871338,NaN,NaN,NaN,NaN,NaN
29748.61626904,3481.070518494,NaN,NaN,NaN,NaN,NaN
29766.50122658,NaN,-3.455649595708,NaN,NaN,NaN,NaN
29784.58065102,NaN,229.3211370707,NaN,NaN,NaN,NaN
29800.27114312,3481.646776199,NaN,NaN,NaN,NaN,NaN
29818.3503344,3396.233797073,NaN,NaN,NaN,NaN,NaN
29836.42952212,3477.784395218,NaN,NaN,NaN,NaN,NaN
29854.31544108,NaN,-3.539132187143,NaN,NaN,NaN,NaN
29872.39485864,NaN,-3.337160684168,NaN,NaN,NaN,NaN
29889,NaN,NaN,-11.02,-11.061,0,30
29906.16356168,3309.341430664,NaN,NaN,NaN,NaN,NaN
29924.05020192,NaN,228.9443463087,NaN,NaN,NaN,NaN
29942.12956858,NaN,-3.332323860377,NaN,NaN,NaN,NaN
29960,NaN,NaN,-11.411,-11.456,0,30
29975.89771064,3475.415945053,NaN,NaN,NaN,NaN,NaN
29993.97694386,3054.474115372,NaN,NaN,NaN,NaN,NaN
30011.86438596,NaN,-3.391741076484,NaN,NaN,NaN,NaN
30029.94378576,NaN,-3.48616275005,NaN,NaN,NaN,NaN
30048.02313592,NaN,-3.558938158676,NaN,NaN,NaN,NaN
30066,NaN,NaN,-12.021,-12.044,0,30
30081.7902148,2925.83656311,NaN,NaN,NaN,NaN,NaN
30099.6784723,NaN,-3.412928665057,NaN,NaN,NaN,NaN
30117.75784886,NaN,-3.402910893783,NaN,NaN,NaN,NaN
30135.83721544,NaN,-3.328871214762,NaN,NaN,NaN,NaN
30152,NaN,NaN,-12.488,-12.522,0,30
30171.9960084,NaN,-3.390474244952,NaN,NaN,NaN,NaN
30187.68270716,3459.568500519,NaN,NaN,NaN,NaN,NaN
30205.76190376,3473.411798477,NaN,NaN,NaN,NaN,NaN
30223.65133828,NaN,-3.360306145623,NaN,NaN,NaN,NaN
30241.73073056,NaN,208.4279507399,NaN,NaN,NaN,NaN
30259,NaN,NaN,-13.096,-13.122,0,30
30275.4960354,3452.118873596,NaN,NaN,NaN,NaN,NaN
30293.57522104,3470.359563828,NaN,NaN,NaN,NaN,NaN
30311.46555806,NaN,-3.559284377843,NaN,NaN,NaN,NaN
30329.54492266,NaN,159.769192338,NaN,NaN,NaN,NaN
30345.23010944,3470.474004745,NaN,NaN,NaN,NaN,NaN
30363.30930066,3441.097021103,NaN,NaN,NaN,NaN,NaN
30381.20030102,NaN,-3.451389726251,NaN,NaN,NaN,NaN
30399.27968796,NaN,-3.511611837894,NaN,NaN,NaN,NaN
30416,NaN,NaN,-13.936,-13.989,0,30
30433.04336002,3467.406511307,NaN,NaN,NaN,NaN,NaN
30451.12259592,3424.297571182,NaN,NaN,NaN,NaN,NaN
30469.0144382,NaN,159.5097780228,NaN,NaN,NaN,NaN
30487,NaN,NaN,-14.353,-14.383,0,30
30502.77747714,3443.59588623,NaN,NaN,NaN,NaN,NaN
30520.85670764,3464.274406433,NaN,NaN,NaN,NaN,NaN
30538.74920606,NaN,-3.414309583604,NaN,NaN,NaN,NaN
30556.8286176,NaN,159.2143625021,NaN,NaN,NaN,NaN
30574.90804788,NaN,-3.429742529988,NaN,NaN,NaN,NaN
30592.98745222,NaN,-3.455995349213,NaN,NaN,NaN,NaN
30609,NaN,NaN,-15.039,-15.061,0,30
30626.74918516,3349.305868149,NaN,NaN,NaN,NaN,NaN
30644.64286444,NaN,159.1457277536,NaN,NaN,NaN,NaN
30662.722253,NaN,-3.380801994354,NaN,NaN,NaN,NaN
30680,NaN,NaN,-15.432,-15.461,0,30
30698,NaN,NaN,-15.514,-15.561,0,30
30714.56256816,3274.305343628,NaN,NaN,NaN,NaN,NaN
30732.45695758,NaN,159.3237370253,NaN,NaN,NaN,NaN
30750.53632898,NaN,-3.427783260122,NaN,NaN,NaN,NaN
30766.21749176,3399.962186813,NaN,NaN,NaN,NaN,NaN
30784.29667102,3454.704761505,NaN,NaN,NaN,NaN,NaN
30802.19171864,NaN,-3.476260462776,NaN,NaN,NaN,NaN
30820.27115014,NaN,159.2433005571,NaN,NaN,NaN,NaN
30837,NaN,NaN,-16.255,-16.328,0,30
30854.03079696,3373.138189316,NaN,NaN,NaN,NaN,NaN
30872.11008318,3451.286792755,NaN,NaN,NaN,NaN,NaN
30890.00595282,NaN,-3.484781831503,NaN,NaN,NaN,NaN
30908,NaN,NaN,-16.638,-16.722,0,30
30923.7650199,3452.363729477,NaN,NaN,NaN,NaN,NaN
30943,NaN,NaN,-16.806,-16.917,0,30
30959.92345228,3447.727680206,NaN,NaN,NaN,NaN,NaN
30978,NaN,NaN,-17.048,-17.111,0,30
30996.08183298,3440.653085709,NaN,NaN,NaN,NaN,NaN
31013,NaN,NaN,-17.246,-17.306,0,30
31029.65755326,3250.405073166,NaN,NaN,NaN,NaN,NaN
31049,NaN,NaN,-17.419,-17.506,0,30
31065.81601882,2847.71490097,NaN,NaN,NaN,NaN,NaN
31083.8952477,3435.780763626,NaN,NaN,NaN,NaN,NaN
31101.79332612,NaN,-3.482249099761,NaN,NaN,NaN,NaN
31119.87268398,NaN,-3.384602256119,NaN,NaN,NaN,NaN
31136,NaN,NaN,-17.927,-17.989,0,30
31153.62940114,2869.727134705,NaN,NaN,NaN,NaN,NaN
31171.7086311,3430.217504501,NaN,NaN,NaN,NaN,NaN
31189.60740904,NaN,-3.410971490666,NaN,NaN,NaN,NaN
31206,NaN,NaN,-18.32,-18.383,0,30
31223.36348008,3435.867071152,NaN,NaN,NaN,NaN,NaN
31241.44265952,2964.884281158,NaN,NaN,NaN,NaN,NaN
31259.34219268,NaN,-3.331402316689,NaN,NaN,NaN,NaN
31277,NaN,NaN,-18.706,-18.772,0,30
31295.50098406,NaN,-3.365371609107,NaN,NaN,NaN,NaN
31311.17682092,3431.128025055,NaN,NaN,NaN,NaN,NaN
31329.076999,NaN,-3.407862968743,NaN,NaN,NaN,NaN
31347.3352194,3415.801525116,NaN,NaN,NaN,NaN,NaN
31363,NaN,NaN,-19.211,-19.25,0,30
31380.91091152,2812.270879745,NaN,NaN,NaN,NaN,NaN
31398.99013632,3425.804138184,NaN,NaN,NaN,NaN,NaN
31417.06936942,3440.692901611,NaN,NaN,NaN,NaN,NaN
31434.97055634,NaN,-3.506659297273,NaN,NaN,NaN,NaN
31453.0499558,NaN,-3.394505241886,NaN,NaN,NaN,NaN
31471.12935994,NaN,-3.375736065209,NaN,NaN,NaN,NaN
31486.80347546,3419.850111008,NaN,NaN,NaN,NaN,NaN
31504.88272462,3437.371730804,NaN,NaN,NaN,NaN,NaN
31522.96193244,3391.046762466,NaN,NaN,NaN,NaN,NaN
31540.8641878,NaN,159.7643047571,NaN,NaN,NaN,NaN
31556.53760692,2979.212760925,NaN,NaN,NaN,NaN,NaN
31574.61683168,3412.373065948,NaN,NaN,NaN,NaN,NaN
31592.69604886,3433.940172195,NaN,NaN,NaN,NaN,NaN
31610.59902576,NaN,-3.339578630403,NaN,NaN,NaN,NaN
31627,NaN,NaN,-18.777,-20,0,30
31646.75791974,NaN,-3.406366566196,NaN,NaN,NaN,NaN
31662.430163,3403.233289719,NaN,NaN,NaN,NaN,NaN
31680.3339275,NaN,-3.37654328905,NaN,NaN,NaN,NaN
31698.41334522,NaN,-3.400838933885,NaN,NaN,NaN,NaN
31716.49279112,NaN,159.7497910261,NaN,NaN,NaN,NaN
31732.16424066,3431.621551514,NaN,NaN,NaN,NaN,NaN
31750.06877074,NaN,-3.390131052583,NaN,NaN,NaN,NaN
31768.32268048,3428.024291992,NaN,NaN,NaN,NaN,NaN
31784,NaN,NaN,-19.128,-20,0,30
31801.89837132,3409.621477127,NaN,NaN,NaN,NaN,NaN
31820,NaN,NaN,-19.232,-20,0,30
31838.05675432,3375.432252884,NaN,NaN,NaN,NaN,NaN
31855,NaN,NaN,-19.379,-20,0,30
31871.63248142,3123.670101166,NaN,NaN,NaN,NaN,NaN
31891,NaN,NaN,-19.52,-20,0,30
31907.79089238,3426.97930336,NaN,NaN,NaN,NaN,NaN
31925.87012664,3351.66311264,NaN,NaN,NaN,NaN,NaN
31943.94932464,3422.909498215,NaN,NaN,NaN,NaN,NaN
31961.85613104,NaN,-3.392433281988,NaN,NaN,NaN,NaN
31977.52506222,3393.938064575,NaN,NaN,NaN,NaN,NaN
31997,NaN,NaN,-19.827,-20,0,30
32013.6835172,3305.886983871,NaN,NaN,NaN,NaN,NaN
32031.59105216,NaN,159.535869956,NaN,NaN,NaN,NaN
32048,NaN,NaN,-19.908,-20,0,30
32067.74986724,NaN,-3.361228387803,NaN,NaN,NaN,NaN
32083.24651126,NaN,159.5410853624,NaN,NaN,NaN,NaN
32101.3258952,NaN,-3.421796485782,NaN,NaN,NaN,NaN
32119.40531052,NaN,159.5364809036,NaN,NaN,NaN,NaN
32137.484705,NaN,-3.365833777934,NaN,NaN,NaN,NaN
32153.1517629,3358.615875244,NaN,NaN,NaN,NaN,NaN
32171.23103968,3419.345617294,NaN,NaN,NaN,NaN,NaN
32189.3102548,2910.811662674,NaN,NaN,NaN,NaN,NaN
32205,NaN,NaN,-20.085,-20,0,30
32222.88596276,3420.874834061,NaN,NaN,NaN,NaN,NaN
32240.9651518,3321.112632751,NaN,NaN,NaN,NaN,NaN
32259.04434888,3416.589736938,NaN,NaN,NaN,NaN,NaN
32276,NaN,NaN,-20.101,-20,0,30
32295.03387534,NaN,-3.338082693517,NaN,NaN,NaN,NaN
32312,NaN,NaN,-20.127,-20,0,30
32328.77849426,3239.944458008,NaN,NaN,NaN,NaN,NaN
32347,NaN,NaN,-20.172,-20,0,30
32364.9369681,2745.599269867,NaN,NaN,NaN,NaN,NaN
32382.84815494,NaN,-3.393240040168,NaN,NaN,NaN,NaN
32398.51265542,3415.696144104,NaN,NaN,NaN,NaN,NaN
32418,NaN,NaN,-20.221,-20,0,30
32434.67110014,3410.266876221,NaN,NaN,NaN,NaN,NaN
32452.58294308,NaN,-3.401990747079,NaN,NaN,NaN,NaN
32470.6623242,NaN,-3.332902211696,NaN,NaN,NaN,NaN
32488.74171344,NaN,-3.393355524167,NaN,NaN,NaN,NaN
32504.23834596,NaN,-3.298011841252,NaN,NaN,NaN,NaN
32522.3177462,NaN,-3.331635380164,NaN,NaN,NaN,NaN
32540.39718334,NaN,-3.345221513882,NaN,NaN,NaN,NaN
32558.47658984,NaN,-3.316550515592,NaN,NaN,NaN,NaN
32574.13938662,3410.553693771,NaN,NaN,NaN,NaN,NaN
